league,season,game,date,time,home_team,score,away_team,attendance,venue,referee,match_report
GER-Bundesliga,2223,2022-11-05 Augsburg-Eintracht Frankfurt,2022-11-05,15:30,Augsburg,1–2,Eintracht Frankfurt,30087,WWK Arena,Deniz Aytekin,/en/matches/bf93778c/Augsburg-Eintracht-Frankfurt-November-5-2022-Bundesliga
GER-Bundesliga,2223,2022-11-05 Dortmund-Bochum,2022-11-05,15:30,Dortmund,3–0,Bochum,81365,Signal Iduna Park,Tobias Stieler,/en/matches/016315f6/Dortmund-Bochum-November-5-2022-Bundesliga
GER-Bundesliga,2223,2022-11-05 Hertha BSC-Bayern Munich,2022-11-05,15:30,Hertha BSC,2–3,Bayern Munich,74667,Olympiastadion Berlin,Bastian Dankert,/en/matches/ebb5eea0/Hertha-BSC-Bayern-Munich-November-5-2022-Bundesliga
GER-Bundesliga,2223,2022-11-05 Hoffenheim-RB Leipzig,2022-11-05,15:30,Hoffenheim,1–3,RB Leipzig,23127,PreZero Arena,Martin Petersen,/en/matches/f2dd0498/Hoffenheim-RB-Leipzig-November-5-2022-Bundesliga
GER-Bundesliga,2223,2022-11-05 Mainz 05-Wolfsburg,2022-11-05,15:30,Mainz 05,0–3,Wolfsburg,26750,Mewa Arena,Daniel Siebert,/en/matches/1a5d2266/Mainz-05-Wolfsburg-November-5-2022-Bundesliga
GER-Bundesliga,2223,2022-11-05 Werder Bremen-Schalke 04,2022-11-05,18:30,Werder Bremen,2–1,Schalke 04,41000,Wohninvest Weserstadion,Felix Brych,/en/matches/a716d080/Werder-Bremen-Schalke-04-November-5-2022-Bundesliga
GER-Bundesliga,2223,2022-11-06 Freiburg-Köln,2022-11-06,17:30,Freiburg,2–0,Köln,33800,Europa-Park Stadion,Florian Badstübner,/en/matches/e7bddbdc/Freiburg-Koln-November-6-2022-Bundesliga
GER-Bundesliga,2223,2022-11-06 Leverkusen-Union Berlin,2022-11-06,15:30,Leverkusen,5–0,Union Berlin,30210,BayArena,Robert Schröder,/en/matches/f4fe21bd/Leverkusen-Union-Berlin-November-6-2022-Bundesliga
GER-Bundesliga,2223,2022-11-08 Bayern Munich-Werder Bremen,2022-11-08,20:30,Bayern Munich,6–1,Werder Bremen,75000,Allianz Arena,Robert Hartmann,/en/matches/d9a12455/Bayern-Munich-Werder-Bremen-November-8-2022-Bundesliga
GER-Bundesliga,2223,2022-11-08 Bochum-Gladbach,2022-11-08,20:30,Bochum,2–1,Gladbach,25900,Vonovia Ruhrstadion,Daniel Schlager,/en/matches/28b010e8/Bochum-Monchengladbach-November-8-2022-Bundesliga
GER-Bundesliga,2223,2022-11-08 Stuttgart-Hertha BSC,2022-11-08,20:30,Stuttgart,2–1,Hertha BSC,44500,Mercedes-Benz Arena,Frank Willenborg,/en/matches/166186d3/Stuttgart-Hertha-BSC-November-8-2022-Bundesliga
GER-Bundesliga,2223,2022-11-08 Wolfsburg-Dortmund,2022-11-08,18:30,Wolfsburg,2–0,Dortmund,28675,Volkswagen Arena,Christian Dingert,/en/matches/c2157a06/Wolfsburg-Dortmund-November-8-2022-Bundesliga
GER-Bundesliga,2223,2022-11-09 Eintracht Frankfurt-Hoffenheim,2022-11-09,20:30,Eintracht Frankfurt,4–2,Hoffenheim,49000,Deutsche Bank Park,Felix Zwayer,/en/matches/f07a9d92/Eintracht-Frankfurt-Hoffenheim-November-9-2022-Bundesliga
GER-Bundesliga,2223,2022-11-09 Köln-Leverkusen,2022-11-09,18:30,Köln,1–2,Leverkusen,50000,RheinEnergieSTADION,Tobias Stieler,/en/matches/fd84b4c7/Koln-Leverkusen-November-9-2022-Bundesliga
GER-Bundesliga,2223,2022-11-09 RB Leipzig-Freiburg,2022-11-09,20:30,RB Leipzig,3–1,Freiburg,41240,Red Bull Arena,Harm Osmers,/en/matches/8870eb5d/RB-Leipzig-Freiburg-November-9-2022-Bundesliga
GER-Bundesliga,2223,2022-11-09 Schalke 04-Mainz 05,2022-11-09,20:30,Schalke 04,1–0,Mainz 05,58256,Veltins-Arena,Tobias Reichel,/en/matches/61b56228/Schalke-04-Mainz-05-November-9-2022-Bundesliga
GER-Bundesliga,2223,2022-11-09 Union Berlin-Augsburg,2022-11-09,20:30,Union Berlin,2–2,Augsburg,22012,Stadion An der Alten Försterei,Sascha Stegemann,/en/matches/2ec5b7e0/Union-Berlin-Augsburg-November-9-2022-Bundesliga
GER-Bundesliga,2223,2022-11-11 Gladbach-Dortmund,2022-11-11,20:30,Gladbach,4–2,Dortmund,54042,Stadion im Borussia-Park,Sven Jablonski,/en/matches/d7864ec5/Monchengladbach-Dortmund-November-11-2022-Bundesliga
GER-Bundesliga,2223,2022-11-12 Augsburg-Bochum,2022-11-12,15:30,Augsburg,0–1,Bochum,28011,WWK Arena,Felix Brych,/en/matches/120ec880/Augsburg-Bochum-November-12-2022-Bundesliga
GER-Bundesliga,2223,2022-11-12 Hertha BSC-Köln,2022-11-12,15:30,Hertha BSC,2–0,Köln,60827,Olympiastadion Berlin,Christian Dingert,/en/matches/d8aa1e2f/Hertha-BSC-Koln-November-12-2022-Bundesliga
GER-Bundesliga,2223,2022-11-12 Hoffenheim-Wolfsburg,2022-11-12,15:30,Hoffenheim,1–2,Wolfsburg,18014,PreZero Arena,Daniel Schlager,/en/matches/33b74264/Hoffenheim-Wolfsburg-November-12-2022-Bundesliga
GER-Bundesliga,2223,2022-11-12 Leverkusen-Stuttgart,2022-11-12,15:30,Leverkusen,2–0,Stuttgart,30210,BayArena,Florian Badstübner,/en/matches/f45e1cad/Leverkusen-Stuttgart-November-12-2022-Bundesliga
GER-Bundesliga,2223,2022-11-12 Schalke 04-Bayern Munich,2022-11-12,18:30,Schalke 04,0–2,Bayern Munich,62271,Veltins-Arena,Felix Zwayer,/en/matches/90b95645/Schalke-04-Bayern-Munich-November-12-2022-Bundesliga
GER-Bundesliga,2223,2022-11-12 Werder Bremen-RB Leipzig,2022-11-12,15:30,Werder Bremen,1–2,RB Leipzig,41500,Wohninvest Weserstadion,Matthias Jöllenbeck,/en/matches/5802a6a1/Werder-Bremen-RB-Leipzig-November-12-2022-Bundesliga
GER-Bundesliga,2223,2022-11-13 Freiburg-Union Berlin,2022-11-13,17:30,Freiburg,4–1,Union Berlin,33800,Europa-Park Stadion,Deniz Aytekin,/en/matches/6f964d83/Freiburg-Union-Berlin-November-13-2022-Bundesliga
GER-Bundesliga,2223,2022-11-13 Mainz 05-Eintracht Frankfurt,2022-11-13,15:30,Mainz 05,1–1,Eintracht Frankfurt,33305,Mewa Arena,Robert Schröder,/en/matches/65a0816d/Mainz-05-Eintracht-Frankfurt-November-13-2022-Bundesliga
GER-Bundesliga,2223,2023-01-20 RB Leipzig-Bayern Munich,2023-01-20,20:30,RB Leipzig,1–1,Bayern Munich,47069,Red Bull Arena,Daniel Siebert,/en/matches/e54e4723/RB-Leipzig-Bayern-Munich-January-20-2023-Bundesliga
GER-Bundesliga,2223,2023-01-21 Bochum-Hertha BSC,2023-01-21,15:30,Bochum,3–1,Hertha BSC,26000,Vonovia Ruhrstadion,Martin Petersen,/en/matches/9fe9e678/Bochum-Hertha-BSC-January-21-2023-Bundesliga
GER-Bundesliga,2223,2023-01-21 Eintracht Frankfurt-Schalke 04,2023-01-21,15:30,Eintracht Frankfurt,3–0,Schalke 04,50000,Deutsche Bank Park,Marco Fritz,/en/matches/d731c369/Eintracht-Frankfurt-Schalke-04-January-21-2023-Bundesliga
GER-Bundesliga,2223,2023-01-21 Köln-Werder Bremen,2023-01-21,18:30,Köln,7–1,Werder Bremen,50000,RheinEnergieSTADION,Robert Schröder,/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga
GER-Bundesliga,2223,2023-01-21 Stuttgart-Mainz 05,2023-01-21,15:30,Stuttgart,1–1,Mainz 05,45903,Mercedes-Benz Arena,Felix Brych,/en/matches/908285ca/Stuttgart-Mainz-05-January-21-2023-Bundesliga
GER-Bundesliga,2223,2023-01-21 Union Berlin-Hoffenheim,2023-01-21,15:30,Union Berlin,3–1,Hoffenheim,21747,Stadion An der Alten Försterei,Robert Hartmann,/en/matches/56a7d0d0/Union-Berlin-Hoffenheim-January-21-2023-Bundesliga
GER-Bundesliga,2223,2023-01-21 Wolfsburg-Freiburg,2023-01-21,15:30,Wolfsburg,6–0,Freiburg,25849,Volkswagen Arena,Felix Zwayer,/en/matches/cb069426/Wolfsburg-Freiburg-January-21-2023-Bundesliga
GER-Bundesliga,2223,2023-01-22 Dortmund-Augsburg,2023-01-22,15:30,Dortmund,4–3,Augsburg,81365,Signal Iduna Park,Frank Willenborg,/en/matches/33175b1b/Dortmund-Augsburg-January-22-2023-Bundesliga
GER-Bundesliga,2223,2023-01-22 Gladbach-Leverkusen,2023-01-22,17:30,Gladbach,2–3,Leverkusen,53336,Stadion im Borussia-Park,Harm Osmers,/en/matches/deef21aa/Monchengladbach-Leverkusen-January-22-2023-Bundesliga
GER-Bundesliga,2223,2023-01-24 Bayern Munich-Köln,2023-01-24,20:30,Bayern Munich,1–1,Köln,75000,Allianz Arena,Tobias Stieler,/en/matches/d292482b/Bayern-Munich-Koln-January-24-2023-Bundesliga
GER-Bundesliga,2223,2023-01-24 Hertha BSC-Wolfsburg,2023-01-24,20:30,Hertha BSC,0–5,Wolfsburg,29483,Olympiastadion Berlin,Tobias Reichel,/en/matches/88c0675f/Hertha-BSC-Wolfsburg-January-24-2023-Bundesliga
GER-Bundesliga,2223,2023-01-24 Hoffenheim-Stuttgart,2023-01-24,20:30,Hoffenheim,2–2,Stuttgart,23159,PreZero Arena,Florian Badstübner,/en/matches/854a3876/Hoffenheim-Stuttgart-January-24-2023-Bundesliga
GER-Bundesliga,2223,2023-01-24 Schalke 04-RB Leipzig,2023-01-24,18:30,Schalke 04,1–6,RB Leipzig,56841,Veltins-Arena,Benjamin Cortus,/en/matches/90f60fcc/Schalke-04-RB-Leipzig-January-24-2023-Bundesliga
GER-Bundesliga,2223,2023-01-25 Augsburg-Gladbach,2023-01-25,20:30,Augsburg,1–0,Gladbach,23158,WWK Arena,Daniel Schlager,/en/matches/97983925/Augsburg-Monchengladbach-January-25-2023-Bundesliga
GER-Bundesliga,2223,2023-01-25 Freiburg-Eintracht Frankfurt,2023-01-25,20:30,Freiburg,1–1,Eintracht Frankfurt,34700,Europa-Park Stadion,Deniz Aytekin,/en/matches/72d60e73/Freiburg-Eintracht-Frankfurt-January-25-2023-Bundesliga
GER-Bundesliga,2223,2023-01-25 Leverkusen-Bochum,2023-01-25,20:30,Leverkusen,2–0,Bochum,25820,BayArena,Timo Gerach,/en/matches/f2bf462a/Leverkusen-Bochum-January-25-2023-Bundesliga
GER-Bundesliga,2223,2023-01-25 Mainz 05-Dortmund,2023-01-25,18:30,Mainz 05,1–2,Dortmund,31500,Mewa Arena,Sascha Stegemann,/en/matches/b8d0e1ee/Mainz-05-Dortmund-January-25-2023-Bundesliga
GER-Bundesliga,2223,2023-01-25 Werder Bremen-Union Berlin,2023-01-25,20:30,Werder Bremen,1–2,Union Berlin,41500,Wohninvest Weserstadion,Bastian Dankert,/en/matches/15b8706e/Werder-Bremen-Union-Berlin-January-25-2023-Bundesliga
GER-Bundesliga,2223,2023-01-27 RB Leipzig-Stuttgart,2023-01-27,20:30,RB Leipzig,2–1,Stuttgart,46158,Red Bull Arena,Felix Zwayer,/en/matches/86ac01eb/RB-Leipzig-Stuttgart-January-27-2023-Bundesliga
GER-Bundesliga,2223,2023-01-28 Bayern Munich-Eintracht Frankfurt,2023-01-28,18:30,Bayern Munich,1–1,Eintracht Frankfurt,75000,Allianz Arena,Sven Jablonski,/en/matches/833c4e45/Bayern-Munich-Eintracht-Frankfurt-January-28-2023-Bundesliga
GER-Bundesliga,2223,2023-01-28 Freiburg-Augsburg,2023-01-28,15:30,Freiburg,3–1,Augsburg,33500,Europa-Park Stadion,Christian Dingert,/en/matches/3cb24e8c/Freiburg-Augsburg-January-28-2023-Bundesliga
GER-Bundesliga,2223,2023-01-28 Hertha BSC-Union Berlin,2023-01-28,15:30,Hertha BSC,0–2,Union Berlin,74667,Olympiastadion Berlin,Felix Brych,/en/matches/cdc0aa10/Hertha-BSC-Union-Berlin-January-28-2023-Bundesliga
GER-Bundesliga,2223,2023-01-28 Hoffenheim-Gladbach,2023-01-28,15:30,Hoffenheim,1–4,Gladbach,24119,PreZero Arena,Benjamin Brand,/en/matches/2d387bd4/Hoffenheim-Monchengladbach-January-28-2023-Bundesliga
GER-Bundesliga,2223,2023-01-28 Mainz 05-Bochum,2023-01-28,15:30,Mainz 05,5–2,Bochum,23300,Mewa Arena,Patrick Ittrich,/en/matches/59dc2823/Mainz-05-Bochum-January-28-2023-Bundesliga
GER-Bundesliga,2223,2023-01-28 Werder Bremen-Wolfsburg,2023-01-28,15:30,Werder Bremen,2–1,Wolfsburg,41000,Wohninvest Weserstadion,Daniel Siebert,/en/matches/9369ff0a/Werder-Bremen-Wolfsburg-January-28-2023-Bundesliga
GER-Bundesliga,2223,2023-01-29 Leverkusen-Dortmund,2023-01-29,17:30,Leverkusen,0–2,Dortmund,30210,BayArena,Tobias Welz,/en/matches/397a485b/Leverkusen-Dortmund-January-29-2023-Bundesliga
GER-Bundesliga,2223,2023-01-29 Schalke 04-Köln,2023-01-29,15:30,Schalke 04,0–0,Köln,61571,Veltins-Arena,Matthias Jöllenbeck,/en/matches/f45358e4/Schalke-04-Koln-January-29-2023-Bundesliga
GER-Bundesliga,2223,2023-02-03 Augsburg-Leverkusen,2023-02-03,20:30,Augsburg,1–0,Leverkusen,27318,WWK Arena,Marco Fritz,/en/matches/4782defe/Augsburg-Leverkusen-February-3-2023-Bundesliga
GER-Bundesliga,2223,2023-02-04 Bochum-Hoffenheim,2023-02-04,15:30,Bochum,5–2,Hoffenheim,23700,Vonovia Ruhrstadion,Bastian Dankert,/en/matches/66ad90ae/Bochum-Hoffenheim-February-4-2023-Bundesliga
GER-Bundesliga,2223,2023-02-04 Dortmund-Freiburg,2023-02-04,15:30,Dortmund,5–1,Freiburg,81365,Signal Iduna Park,Robert Schröder,/en/matches/85e9a74e/Dortmund-Freiburg-February-4-2023-Bundesliga
GER-Bundesliga,2223,2023-02-04 Eintracht Frankfurt-Hertha BSC,2023-02-04,15:30,Eintracht Frankfurt,3–0,Hertha BSC,49500,Deutsche Bank Park,Robert Hartmann,/en/matches/4e460d5f/Eintracht-Frankfurt-Hertha-BSC-February-4-2023-Bundesliga
GER-Bundesliga,2223,2023-02-04 Gladbach-Schalke 04,2023-02-04,18:30,Gladbach,0–0,Schalke 04,54042,Stadion im Borussia-Park,Deniz Aytekin,/en/matches/bd090272/Monchengladbach-Schalke-04-February-4-2023-Bundesliga
GER-Bundesliga,2223,2023-02-04 Köln-RB Leipzig,2023-02-04,15:30,Köln,0–0,RB Leipzig,49200,RheinEnergieSTADION,Martin Petersen,/en/matches/7e5eb5e7/Koln-RB-Leipzig-February-4-2023-Bundesliga
GER-Bundesliga,2223,2023-02-04 Union Berlin-Mainz 05,2023-02-04,15:30,Union Berlin,2–1,Mainz 05,22012,Stadion An der Alten Försterei,Florian Badstübner,/en/matches/b4d8e07a/Union-Berlin-Mainz-05-February-4-2023-Bundesliga
GER-Bundesliga,2223,2023-02-05 Stuttgart-Werder Bremen,2023-02-05,15:30,Stuttgart,0–2,Werder Bremen,47700,Mercedes-Benz Arena,Frank Willenborg,/en/matches/8668a4af/Stuttgart-Werder-Bremen-February-5-2023-Bundesliga
GER-Bundesliga,2223,2023-02-05 Wolfsburg-Bayern Munich,2023-02-05,17:30,Wolfsburg,2–4,Bayern Munich,30000,Volkswagen Arena,Harm Osmers,/en/matches/29fe863b/Wolfsburg-Bayern-Munich-February-5-2023-Bundesliga
GER-Bundesliga,2223,2023-02-10 Schalke 04-Wolfsburg,2023-02-10,20:30,Schalke 04,0–0,Wolfsburg,60836,Veltins-Arena,Benjamin Brand,/en/matches/ee7ae28f/Schalke-04-Wolfsburg-February-10-2023-Bundesliga
GER-Bundesliga,2223,2023-02-11 Bayern Munich-Bochum,2023-02-11,15:30,Bayern Munich,3–0,Bochum,75000,Allianz Arena,Matthias Jöllenbeck,/en/matches/5965a1a5/Bayern-Munich-Bochum-February-11-2023-Bundesliga
GER-Bundesliga,2223,2023-02-11 Freiburg-Stuttgart,2023-02-11,15:30,Freiburg,2–1,Stuttgart,34700,Europa-Park Stadion,Sascha Stegemann,/en/matches/c1164128/Freiburg-Stuttgart-February-11-2023-Bundesliga
GER-Bundesliga,2223,2023-02-11 Hoffenheim-Leverkusen,2023-02-11,15:30,Hoffenheim,1–3,Leverkusen,20619,PreZero Arena,Tobias Stieler,/en/matches/f1174eaa/Hoffenheim-Leverkusen-February-11-2023-Bundesliga
GER-Bundesliga,2223,2023-02-11 Mainz 05-Augsburg,2023-02-11,15:30,Mainz 05,3–1,Augsburg,22200,Mewa Arena,Sven Jablonski,/en/matches/b4611264/Mainz-05-Augsburg-February-11-2023-Bundesliga
GER-Bundesliga,2223,2023-02-11 RB Leipzig-Union Berlin,2023-02-11,18:30,RB Leipzig,1–2,Union Berlin,47069,Red Bull Arena,Daniel Schlager,/en/matches/675c7caa/RB-Leipzig-Union-Berlin-February-11-2023-Bundesliga
GER-Bundesliga,2223,2023-02-11 Werder Bremen-Dortmund,2023-02-11,15:30,Werder Bremen,0–2,Dortmund,42100,Wohninvest Weserstadion,Felix Brych,/en/matches/f4770889/Werder-Bremen-Dortmund-February-11-2023-Bundesliga
GER-Bundesliga,2223,2023-02-12 Hertha BSC-Gladbach,2023-02-12,15:30,Hertha BSC,4–1,Gladbach,40973,Olympiastadion Berlin,Christian Dingert,/en/matches/52794a29/Hertha-BSC-Monchengladbach-February-12-2023-Bundesliga
GER-Bundesliga,2223,2023-02-12 Köln-Eintracht Frankfurt,2023-02-12,17:30,Köln,3–0,Eintracht Frankfurt,50000,RheinEnergieSTADION,Daniel Siebert,/en/matches/607bccee/Koln-Eintracht-Frankfurt-February-12-2023-Bundesliga
GER-Bundesliga,2223,2023-02-17 Augsburg-Hoffenheim,2023-02-17,20:30,Augsburg,1–0,Hoffenheim,25872,WWK Arena,Patrick Ittrich,/en/matches/1ad1a820/Augsburg-Hoffenheim-February-17-2023-Bundesliga
GER-Bundesliga,2223,2023-02-18 Bochum-Freiburg,2023-02-18,15:30,Bochum,0–2,Freiburg,25100,Vonovia Ruhrstadion,Felix Zwayer,/en/matches/b7b9e3af/Bochum-Freiburg-February-18-2023-Bundesliga
GER-Bundesliga,2223,2023-02-18 Eintracht Frankfurt-Werder Bremen,2023-02-18,18:30,Eintracht Frankfurt,2–0,Werder Bremen,50000,Deutsche Bank Park,Bastian Dankert,/en/matches/2f761f57/Eintracht-Frankfurt-Werder-Bremen-February-18-2023-Bundesliga
GER-Bundesliga,2223,2023-02-18 Gladbach-Bayern Munich,2023-02-18,15:30,Gladbach,3–2,Bayern Munich,54042,Stadion im Borussia-Park,Tobias Welz,/en/matches/a92f59f3/Monchengladbach-Bayern-Munich-February-18-2023-Bundesliga
GER-Bundesliga,2223,2023-02-18 Stuttgart-Köln,2023-02-18,15:30,Stuttgart,3–0,Köln,46850,Mercedes-Benz Arena,Benjamin Cortus,/en/matches/e83011a1/Stuttgart-Koln-February-18-2023-Bundesliga
GER-Bundesliga,2223,2023-02-18 Wolfsburg-RB Leipzig,2023-02-18,15:30,Wolfsburg,0–3,RB Leipzig,24831,Volkswagen Arena,Deniz Aytekin,/en/matches/2a6ca0af/Wolfsburg-RB-Leipzig-February-18-2023-Bundesliga
GER-Bundesliga,2223,2023-02-19 Dortmund-Hertha BSC,2023-02-19,17:30,Dortmund,4–1,Hertha BSC,81365,Signal Iduna Park,Harm Osmers,/en/matches/f19df84d/Dortmund-Hertha-BSC-February-19-2023-Bundesliga
GER-Bundesliga,2223,2023-02-19 Leverkusen-Mainz 05,2023-02-19,19:30,Leverkusen,2–3,Mainz 05,27002,BayArena,Robert Schröder,/en/matches/5c6f34d5/Leverkusen-Mainz-05-February-19-2023-Bundesliga
GER-Bundesliga,2223,2023-02-19 Union Berlin-Schalke 04,2023-02-19,15:30,Union Berlin,0–0,Schalke 04,22012,Stadion An der Alten Försterei,Tobias Reichel,/en/matches/a9e38b5e/Union-Berlin-Schalke-04-February-19-2023-Bundesliga
GER-Bundesliga,2223,2023-02-24 Mainz 05-Gladbach,2023-02-24,20:30,Mainz 05,4–0,Gladbach,32500,Mewa Arena,Robert Hartmann,/en/matches/810ae873/Mainz-05-Monchengladbach-February-24-2023-Bundesliga
GER-Bundesliga,2223,2023-02-25 Hertha BSC-Augsburg,2023-02-25,15:30,Hertha BSC,2–0,Augsburg,40522,Olympiastadion Berlin,Matthias Jöllenbeck,/en/matches/036557e3/Hertha-BSC-Augsburg-February-25-2023-Bundesliga
GER-Bundesliga,2223,2023-02-25 Hoffenheim-Dortmund,2023-02-25,15:30,Hoffenheim,0–1,Dortmund,30150,PreZero Arena,Martin Petersen,/en/matches/3783fb1a/Hoffenheim-Dortmund-February-25-2023-Bundesliga
GER-Bundesliga,2223,2023-02-25 Köln-Wolfsburg,2023-02-25,15:30,Köln,0–2,Wolfsburg,49300,RheinEnergieSTADION,Frank Willenborg,/en/matches/b67e1a2b/Koln-Wolfsburg-February-25-2023-Bundesliga
GER-Bundesliga,2223,2023-02-25 RB Leipzig-Eintracht Frankfurt,2023-02-25,15:30,RB Leipzig,2–1,Eintracht Frankfurt,47069,Red Bull Arena,Felix Brych,/en/matches/ba661568/RB-Leipzig-Eintracht-Frankfurt-February-25-2023-Bundesliga
GER-Bundesliga,2223,2023-02-25 Schalke 04-Stuttgart,2023-02-25,18:30,Schalke 04,2–1,Stuttgart,62271,Veltins-Arena,Deniz Aytekin,/en/matches/66587081/Schalke-04-Stuttgart-February-25-2023-Bundesliga
GER-Bundesliga,2223,2023-02-25 Werder Bremen-Bochum,2023-02-25,15:30,Werder Bremen,3–0,Bochum,42100,Wohninvest Weserstadion,Florian Badstübner,/en/matches/81cc7bca/Werder-Bremen-Bochum-February-25-2023-Bundesliga
GER-Bundesliga,2223,2023-02-26 Bayern Munich-Union Berlin,2023-02-26,17:30,Bayern Munich,3–0,Union Berlin,75000,Allianz Arena,Marco Fritz,/en/matches/a7295b73/Bayern-Munich-Union-Berlin-February-26-2023-Bundesliga
GER-Bundesliga,2223,2023-02-26 Freiburg-Leverkusen,2023-02-26,15:30,Freiburg,1–1,Leverkusen,34000,Europa-Park Stadion,Daniel Siebert,/en/matches/80d78571/Freiburg-Leverkusen-February-26-2023-Bundesliga
GER-Bundesliga,2223,2023-03-03 Dortmund-RB Leipzig,2023-03-03,20:30,Dortmund,2–1,RB Leipzig,81365,Signal Iduna Park,Sven Jablonski,/en/matches/ffdf70a3/Dortmund-RB-Leipzig-March-3-2023-Bundesliga
GER-Bundesliga,2223,2023-03-04 Augsburg-Werder Bremen,2023-03-04,15:30,Augsburg,2–1,Werder Bremen,30660,WWK Arena,Felix Zwayer,/en/matches/c1c98fdb/Augsburg-Werder-Bremen-March-4-2023-Bundesliga
GER-Bundesliga,2223,2023-03-04 Bochum-Schalke 04,2023-03-04,15:30,Bochum,0–2,Schalke 04,26000,Vonovia Ruhrstadion,Felix Brych,/en/matches/43262c26/Bochum-Schalke-04-March-4-2023-Bundesliga
GER-Bundesliga,2223,2023-03-04 Gladbach-Freiburg,2023-03-04,15:30,Gladbach,0–0,Freiburg,52000,Stadion im Borussia-Park,Benjamin Brand,/en/matches/4f3e16bd/Monchengladbach-Freiburg-March-4-2023-Bundesliga
GER-Bundesliga,2223,2023-03-04 Mainz 05-Hoffenheim,2023-03-04,15:30,Mainz 05,1–0,Hoffenheim,28100,Mewa Arena,Sascha Stegemann,/en/matches/a53ea960/Mainz-05-Hoffenheim-March-4-2023-Bundesliga
GER-Bundesliga,2223,2023-03-04 Stuttgart-Bayern Munich,2023-03-04,18:30,Stuttgart,1–2,Bayern Munich,47800,Mercedes-Benz Arena,Christian Dingert,/en/matches/74b28bd6/Stuttgart-Bayern-Munich-March-4-2023-Bundesliga
GER-Bundesliga,2223,2023-03-04 Union Berlin-Köln,2023-03-04,15:30,Union Berlin,0–0,Köln,22012,Stadion An der Alten Försterei,Tobias Stieler,/en/matches/c8f452f3/Union-Berlin-Koln-March-4-2023-Bundesliga
GER-Bundesliga,2223,2023-03-05 Leverkusen-Hertha BSC,2023-03-05,15:30,Leverkusen,4–1,Hertha BSC,30210,BayArena,Patrick Ittrich,/en/matches/653f7b37/Leverkusen-Hertha-BSC-March-5-2023-Bundesliga
GER-Bundesliga,2223,2023-03-05 Wolfsburg-Eintracht Frankfurt,2023-03-05,17:30,Wolfsburg,2–2,Eintracht Frankfurt,27853,Volkswagen Arena,Daniel Schlager,/en/matches/d5c104c4/Wolfsburg-Eintracht-Frankfurt-March-5-2023-Bundesliga
GER-Bundesliga,2223,2023-03-10 Köln-Bochum,2023-03-10,20:30,Köln,0–2,Bochum,50000,RheinEnergieSTADION,Tobias Welz,/en/matches/de4b3121/Koln-Bochum-March-10-2023-Bundesliga
GER-Bundesliga,2223,2023-03-11 Bayern Munich-Augsburg,2023-03-11,15:30,Bayern Munich,5–3,Augsburg,75000,Allianz Arena,Florian Badstübner,/en/matches/944bd3c5/Bayern-Munich-Augsburg-March-11-2023-Bundesliga
GER-Bundesliga,2223,2023-03-11 Eintracht Frankfurt-Stuttgart,2023-03-11,15:30,Eintracht Frankfurt,1–1,Stuttgart,50000,Deutsche Bank Park,Robert Hartmann,/en/matches/09b6b304/Eintracht-Frankfurt-Stuttgart-March-11-2023-Bundesliga
GER-Bundesliga,2223,2023-03-11 Hertha BSC-Mainz 05,2023-03-11,15:30,Hertha BSC,1–1,Mainz 05,41689,Olympiastadion Berlin,Benjamin Cortus,/en/matches/98d4118f/Hertha-BSC-Mainz-05-March-11-2023-Bundesliga
GER-Bundesliga,2223,2023-03-11 RB Leipzig-Gladbach,2023-03-11,15:30,RB Leipzig,3–0,Gladbach,46687,Red Bull Arena,Matthias Jöllenbeck,/en/matches/b3cf8218/RB-Leipzig-Monchengladbach-March-11-2023-Bundesliga
GER-Bundesliga,2223,2023-03-11 Schalke 04-Dortmund,2023-03-11,18:30,Schalke 04,2–2,Dortmund,61571,Veltins-Arena,Marco Fritz,/en/matches/d5614bd8/Revierderby-Schalke-04-Dortmund-March-11-2023-Bundesliga
GER-Bundesliga,2223,2023-03-12 Freiburg-Hoffenheim,2023-03-12,15:30,Freiburg,2–1,Hoffenheim,33500,Europa-Park Stadion,Harm Osmers,/en/matches/3b637bd1/Freiburg-Hoffenheim-March-12-2023-Bundesliga
GER-Bundesliga,2223,2023-03-12 Werder Bremen-Leverkusen,2023-03-12,17:30,Werder Bremen,2–3,Leverkusen,41000,Wohninvest Weserstadion,Deniz Aytekin,/en/matches/b5fadc4a/Werder-Bremen-Leverkusen-March-12-2023-Bundesliga
GER-Bundesliga,2223,2023-03-12 Wolfsburg-Union Berlin,2023-03-12,19:30,Wolfsburg,1–1,Union Berlin,23554,Volkswagen Arena,Robert Schröder,/en/matches/bccd23bd/Wolfsburg-Union-Berlin-March-12-2023-Bundesliga
GER-Bundesliga,2223,2023-03-17 Gladbach-Werder Bremen,2023-03-17,20:30,Gladbach,2–2,Werder Bremen,54042,Stadion im Borussia-Park,Tobias Reichel,/en/matches/7955d3c4/Monchengladbach-Werder-Bremen-March-17-2023-Bundesliga
GER-Bundesliga,2223,2023-03-18 Augsburg-Schalke 04,2023-03-18,15:30,Augsburg,1–1,Schalke 04,30660,WWK Arena,Daniel Schlager,/en/matches/0a29bb4d/Augsburg-Schalke-04-March-18-2023-Bundesliga
