league,season,game,date,time,home_team,score,away_team,attendance,venue,referee,match_report
FRA-Ligue 1,2223,2022-10-16 Rennes-Lyon,2022-10-16,15:00,Rennes,3–2,Lyon,28152,Roazhon Park,Stéphanie Frappart,/en/matches/62b68f87/Rennes-Lyon-October-16-2022-Ligue-1
FRA-Ligue 1,2223,2022-10-16 Toulouse-Angers,2022-10-16,13:00,Toulouse,3–2,Angers,21141,Stadium Municipal,Benoît Bastien,/en/matches/4b81fd1f/Toulouse-Angers-October-16-2022-Ligue-1
FRA-Ligue 1,2223,2022-10-16 Troyes-Ajaccio,2022-10-16,15:00,Troyes,1–1,Ajaccio,7731,Stade de l'Aube,Jérôme Brisard,/en/matches/6ad88cc9/Troyes-Ajaccio-October-16-2022-Ligue-1
FRA-Ligue 1,2223,2022-10-21 Ajaccio-Paris Saint-Germain,2022-10-21,21:00,Ajaccio,0–3,Paris Saint-Germain,10000,Stade François Coty,Johan Hamel,/en/matches/492d0e7a/Ajaccio-Paris-Saint-Germain-October-21-2022-Ligue-1
FRA-Ligue 1,2223,2022-10-22 Marseille-Lens,2022-10-22,21:00,Marseille,0–1,Lens,56414,Orange Vélodrome,Benoît Millot,/en/matches/bad2cbdd/Marseille-Lens-October-22-2022-Ligue-1
FRA-Ligue 1,2223,2022-10-22 Montpellier-Lyon,2022-10-22,17:00,Montpellier,1–2,Lyon,15339,Stade de la Mosson,Thomas Léonard,/en/matches/cc602d55/Montpellier-Lyon-October-22-2022-Ligue-1
FRA-Ligue 1,2223,2022-10-23 Angers-Rennes,2022-10-23,13:00,Angers,1–2,Rennes,11500,Stade Raymond Kopa,Pierre Gaillouste,/en/matches/c9d3fd4b/Angers-Rennes-October-23-2022-Ligue-1
FRA-Ligue 1,2223,2022-10-23 Clermont Foot-Brest,2022-10-23,15:00,Clermont Foot,1–3,Brest,7275,Stade Gabriel Montpied,Jérémie Pignard,/en/matches/75c3d20d/Clermont-Foot-Brest-October-23-2022-Ligue-1
FRA-Ligue 1,2223,2022-10-23 Lille-Monaco,2022-10-23,20:45,Lille,4–3,Monaco,35362,Stade Pierre-Mauroy,Willy Delajod,/en/matches/e49e31dd/Lille-Monaco-October-23-2022-Ligue-1
FRA-Ligue 1,2223,2022-10-23 Nice-Nantes,2022-10-23,17:05,Nice,1–1,Nantes,20166,Stade de Nice,François Letexier,/en/matches/034ab90e/Nice-Nantes-October-23-2022-Ligue-1
FRA-Ligue 1,2223,2022-10-23 Reims-Auxerre,2022-10-23,15:00,Reims,2–1,Auxerre,11411,Stade Auguste-Delaune,Hakim Ben El Hadj Salem,/en/matches/c6b10aeb/Reims-Auxerre-October-23-2022-Ligue-1
FRA-Ligue 1,2223,2022-10-23 Toulouse-Strasbourg,2022-10-23,15:00,Toulouse,2–2,Strasbourg,21622,Stadium Municipal,Jeremy Stinat,/en/matches/ef6dff8d/Toulouse-Strasbourg-October-23-2022-Ligue-1
FRA-Ligue 1,2223,2022-10-23 Troyes-Lorient,2022-10-23,15:00,Troyes,2–2,Lorient,10000,Stade de l'Aube,Marc Bollengier,/en/matches/58eb4a20/Troyes-Lorient-October-23-2022-Ligue-1
FRA-Ligue 1,2223,2022-10-28 Lens-Toulouse,2022-10-28,21:00,Lens,3–0,Toulouse,37488,Stade Bollaert-Delelis,Florent Batta,/en/matches/95ff5e13/Lens-Toulouse-October-28-2022-Ligue-1
FRA-Ligue 1,2223,2022-10-29 Paris Saint-Germain-Troyes,2022-10-29,17:00,Paris Saint-Germain,4–3,Troyes,47000,Parc des Princes,Eric Wattellier,/en/matches/0706f45a/Paris-Saint-Germain-Troyes-October-29-2022-Ligue-1
FRA-Ligue 1,2223,2022-10-29 Strasbourg-Marseille,2022-10-29,21:00,Strasbourg,2–2,Marseille,25687,Stade de la Meinau,Ruddy Buquet,/en/matches/be8af29c/Strasbourg-Marseille-October-29-2022-Ligue-1
FRA-Ligue 1,2223,2022-10-30 Auxerre-Ajaccio,2022-10-30,13:00,Auxerre,1–0,Ajaccio,15092,Stade de l'Abbé Deschamps,Benoît Millot,/en/matches/37f73b7b/Auxerre-Ajaccio-October-30-2022-Ligue-1
FRA-Ligue 1,2223,2022-10-30 Brest-Reims,2022-10-30,15:00,Brest,0–0,Reims,11008,Stade Francis-Le Blé,Willy Delajod,/en/matches/9547c75b/Brest-Reims-October-30-2022-Ligue-1
FRA-Ligue 1,2223,2022-10-30 Lorient-Nice,2022-10-30,17:05,Lorient,1–2,Nice,16034,Stade du Moustoir,Clément Turpin,/en/matches/b3909991/Lorient-Nice-October-30-2022-Ligue-1
FRA-Ligue 1,2223,2022-10-30 Lyon-Lille,2022-10-30,20:45,Lyon,1–0,Lille,55790,Groupama Stadium,Jérôme Brisard,/en/matches/55897a3f/Lyon-Lille-October-30-2022-Ligue-1
FRA-Ligue 1,2223,2022-10-30 Monaco-Angers,2022-10-30,15:00,Monaco,2–0,Angers,7069,Stade Louis II,Stéphanie Frappart,/en/matches/6d8a6a22/Monaco-Angers-October-30-2022-Ligue-1
FRA-Ligue 1,2223,2022-10-30 Nantes-Clermont Foot,2022-10-30,15:00,Nantes,1–1,Clermont Foot,30894,Stade de la Beaujoire - Louis Fonteneau,Benoît Bastien,/en/matches/d73b5aa4/Nantes-Clermont-Foot-October-30-2022-Ligue-1
FRA-Ligue 1,2223,2022-10-30 Rennes-Montpellier,2022-10-30,15:00,Rennes,3–0,Montpellier,26617,Roazhon Park,Bastien Dechepy,/en/matches/5a0894db/Rennes-Montpellier-October-30-2022-Ligue-1
FRA-Ligue 1,2223,2022-11-04 Troyes-Auxerre,2022-11-04,21:00,Troyes,1–1,Auxerre,12689,Stade de l'Aube,Pierre Gaillouste,/en/matches/c138eba8/Troyes-Auxerre-November-4-2022-Ligue-1
FRA-Ligue 1,2223,2022-11-05 Ajaccio-Strasbourg,2022-11-05,17:00,Ajaccio,4–2,Strasbourg,7203,Stade François Coty,Mathieu Vernice,/en/matches/ce07c8bb/Ajaccio-Strasbourg-November-5-2022-Ligue-1
FRA-Ligue 1,2223,2022-11-05 Angers-Lens,2022-11-05,21:00,Angers,1–2,Lens,11585,Stade Raymond Kopa,Thomas Léonard,/en/matches/75388a68/Angers-Lens-November-5-2022-Ligue-1
FRA-Ligue 1,2223,2022-11-06 Clermont Foot-Montpellier,2022-11-06,15:00,Clermont Foot,1–1,Montpellier,10990,Stade Gabriel Montpied,Marc Bollengier,/en/matches/ce3a7987/Clermont-Foot-Montpellier-November-6-2022-Ligue-1
FRA-Ligue 1,2223,2022-11-06 Lille-Rennes,2022-11-06,17:05,Lille,1–1,Rennes,35539,Stade Pierre-Mauroy,Johan Hamel,/en/matches/004b284e/Lille-Rennes-November-6-2022-Ligue-1
FRA-Ligue 1,2223,2022-11-06 Lorient-Paris Saint-Germain,2022-11-06,13:00,Lorient,1–2,Paris Saint-Germain,16778,Stade du Moustoir,Benoît Bastien,/en/matches/62986726/Lorient-Paris-Saint-Germain-November-6-2022-Ligue-1
FRA-Ligue 1,2223,2022-11-06 Marseille-Lyon,2022-11-06,20:45,Marseille,1–0,Lyon,62975,Orange Vélodrome,François Letexier,/en/matches/bfdebdac/Choc-des-Olympiques-Marseille-Lyon-November-6-2022-Ligue-1
FRA-Ligue 1,2223,2022-11-06 Nice-Brest,2022-11-06,15:00,Nice,1–0,Brest,19035,Stade de Nice,Jeremy Stinat,/en/matches/cbe2fdcb/Nice-Brest-November-6-2022-Ligue-1
FRA-Ligue 1,2223,2022-11-06 Reims-Nantes,2022-11-06,15:00,Reims,1–0,Nantes,11477,Stade Auguste-Delaune,Ruddy Buquet,/en/matches/b3aecb40/Reims-Nantes-November-6-2022-Ligue-1
FRA-Ligue 1,2223,2022-11-06 Toulouse-Monaco,2022-11-06,15:00,Toulouse,0–2,Monaco,23005,Stadium Municipal,Benoît Millot,/en/matches/4c62ed91/Toulouse-Monaco-November-6-2022-Ligue-1
FRA-Ligue 1,2223,2022-11-11 Lyon-Nice,2022-11-11,21:00,Lyon,1–1,Nice,57000,Groupama Stadium,Eric Wattellier,/en/matches/e805986b/Lyon-Nice-November-11-2022-Ligue-1
FRA-Ligue 1,2223,2022-11-12 Lens-Clermont Foot,2022-11-12,17:00,Lens,2–1,Clermont Foot,37519,Stade Bollaert-Delelis,Hakim Ben El Hadj Salem,/en/matches/8d98626e/Lens-Clermont-Foot-November-12-2022-Ligue-1
FRA-Ligue 1,2223,2022-11-12 Rennes-Toulouse,2022-11-12,21:00,Rennes,2–1,Toulouse,26835,Roazhon Park,Willy Delajod,/en/matches/f352bc06/Rennes-Toulouse-November-12-2022-Ligue-1
FRA-Ligue 1,2223,2022-11-13 Brest-Troyes,2022-11-13,15:00,Brest,2–1,Troyes,10642,Stade Francis-Le Blé,Ruddy Buquet,/en/matches/8067e5e7/Brest-Troyes-November-13-2022-Ligue-1
FRA-Ligue 1,2223,2022-11-13 Lille-Angers,2022-11-13,15:00,Lille,1–0,Angers,36360,Stade Pierre-Mauroy,Miguel Nogueira,/en/matches/6055a18c/Lille-Angers-November-13-2022-Ligue-1
FRA-Ligue 1,2223,2022-11-13 Monaco-Marseille,2022-11-13,20:45,Monaco,2–3,Marseille,10631,Stade Louis II,Benoît Bastien,/en/matches/d1097736/Monaco-Marseille-November-13-2022-Ligue-1
FRA-Ligue 1,2223,2022-11-13 Montpellier-Reims,2022-11-13,15:00,Montpellier,1–1,Reims,11778,Stade de la Mosson,Florent Batta,/en/matches/7927c5f9/Montpellier-Reims-November-13-2022-Ligue-1
FRA-Ligue 1,2223,2022-11-13 Nantes-Ajaccio,2022-11-13,15:00,Nantes,2–2,Ajaccio,29407,Stade de la Beaujoire - Louis Fonteneau,Jérémie Pignard,/en/matches/e2a7c160/Nantes-Ajaccio-November-13-2022-Ligue-1
FRA-Ligue 1,2223,2022-11-13 Paris Saint-Germain-Auxerre,2022-11-13,13:00,Paris Saint-Germain,5–0,Auxerre,45000,Parc des Princes,Thomas Léonard,/en/matches/86e55266/Paris-Saint-Germain-Auxerre-November-13-2022-Ligue-1
FRA-Ligue 1,2223,2022-11-13 Strasbourg-Lorient,2022-11-13,17:05,Strasbourg,1–1,Lorient,25117,Stade de la Meinau,Pierre Gaillouste,/en/matches/d02cfa28/Strasbourg-Lorient-November-13-2022-Ligue-1
FRA-Ligue 1,2223,2022-12-28 Ajaccio-Angers,2022-12-28,15:00,Ajaccio,1–0,Angers,7088,Stade François Coty,Jeremy Stinat,/en/matches/095e292f/Ajaccio-Angers-December-28-2022-Ligue-1
FRA-Ligue 1,2223,2022-12-28 Auxerre-Monaco,2022-12-28,17:00,Auxerre,2–3,Monaco,16503,Stade de l'Abbé Deschamps,Marc Bollengier,/en/matches/d5b35d85/Auxerre-Monaco-December-28-2022-Ligue-1
FRA-Ligue 1,2223,2022-12-28 Brest-Lyon,2022-12-28,21:00,Brest,2–4,Lyon,14601,Stade Francis-Le Blé,Bastien Dechepy,/en/matches/244b3b09/Brest-Lyon-December-28-2022-Ligue-1
FRA-Ligue 1,2223,2022-12-28 Clermont Foot-Lille,2022-12-28,19:00,Clermont Foot,0–2,Lille,13122,Stade Gabriel Montpied,François Letexier,/en/matches/6a0bd1ac/Clermont-Foot-Lille-December-28-2022-Ligue-1
FRA-Ligue 1,2223,2022-12-28 Paris Saint-Germain-Strasbourg,2022-12-28,21:00,Paris Saint-Germain,2–1,Strasbourg,47000,Parc des Princes,Clément Turpin,/en/matches/c4b9d773/Paris-Saint-Germain-Strasbourg-December-28-2022-Ligue-1
FRA-Ligue 1,2223,2022-12-28 Troyes-Nantes,2022-12-28,15:00,Troyes,0–0,Nantes,9043,Stade de l'Aube,Stéphanie Frappart,/en/matches/8501cd5a/Troyes-Nantes-December-28-2022-Ligue-1
FRA-Ligue 1,2223,2022-12-29 Lorient-Montpellier,2022-12-29,17:00,Lorient,0–2,Montpellier,15963,Stade du Moustoir,Willy Delajod,/en/matches/3f005cc1/Lorient-Montpellier-December-29-2022-Ligue-1
FRA-Ligue 1,2223,2022-12-29 Marseille-Toulouse,2022-12-29,21:00,Marseille,6–1,Toulouse,61371,Orange Vélodrome,Jérémie Pignard,/en/matches/34caf658/Marseille-Toulouse-December-29-2022-Ligue-1
FRA-Ligue 1,2223,2022-12-29 Nice-Lens,2022-12-29,21:00,Nice,0–0,Lens,24672,Stade de Nice,Benoît Millot,/en/matches/9c606d65/Nice-Lens-December-29-2022-Ligue-1
FRA-Ligue 1,2223,2022-12-29 Reims-Rennes,2022-12-29,19:00,Reims,3–1,Rennes,13262,Stade Auguste-Delaune,Hakim Ben El Hadj Salem,/en/matches/ae3fb1a3/Reims-Rennes-December-29-2022-Ligue-1
FRA-Ligue 1,2223,2023-01-01 Angers-Lorient,2023-01-01,15:00,Angers,1–2,Lorient,6000,Stade Raymond Kopa,Florent Batta,/en/matches/cff615b4/Angers-Lorient-January-1-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-01 Lens-Paris Saint-Germain,2023-01-01,20:45,Lens,3–1,Paris Saint-Germain,38047,Stade Bollaert-Delelis,Jérôme Brisard,/en/matches/41b38f59/Lens-Paris-Saint-Germain-January-1-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-01 Lyon-Clermont Foot,2023-01-01,17:00,Lyon,0–1,Clermont Foot,30000,Groupama Stadium,Stéphanie Frappart,/en/matches/1e8f7f51/Lyon-Clermont-Foot-January-1-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-01 Monaco-Brest,2023-01-01,15:00,Monaco,1–0,Brest,6150,Stade Louis II,Jeremy Stinat,/en/matches/4cec22bb/Monaco-Brest-January-1-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-01 Nantes-Auxerre,2023-01-01,15:00,Nantes,1–0,Auxerre,23266,Stade de la Beaujoire - Louis Fonteneau,Benoît Bastien,/en/matches/eb1f454d/Nantes-Auxerre-January-1-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-01 Toulouse-Ajaccio,2023-01-01,15:00,Toulouse,2–0,Ajaccio,25957,Stadium Municipal,Pierre Gaillouste,/en/matches/0e22e8ba/Toulouse-Ajaccio-January-1-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-02 Lille-Reims,2023-01-02,17:00,Lille,1–1,Reims,31086,Stade Pierre-Mauroy,Eric Wattellier,/en/matches/cbf86c77/Lille-Reims-January-2-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-02 Montpellier-Marseille,2023-01-02,19:00,Montpellier,1–2,Marseille,18971,Stade de la Mosson,Ruddy Buquet,/en/matches/1083eac4/Montpellier-Marseille-January-2-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-02 Rennes-Nice,2023-01-02,21:00,Rennes,2–1,Nice,27427,Roazhon Park,Thomas Léonard,/en/matches/4d3e283f/Rennes-Nice-January-2-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-02 Strasbourg-Troyes,2023-01-02,15:00,Strasbourg,2–3,Troyes,25135,Stade de la Meinau,Benoît Millot,/en/matches/f8182d7b/Strasbourg-Troyes-January-2-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-11 Ajaccio-Reims,2023-01-11,19:00,Ajaccio,0–1,Reims,6648,Stade François Coty,Willy Delajod,/en/matches/656ef1c0/Ajaccio-Reims-January-11-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-11 Auxerre-Toulouse,2023-01-11,19:00,Auxerre,0–5,Toulouse,12405,Stade de l'Abbé Deschamps,Florent Batta,/en/matches/7037273e/Auxerre-Toulouse-January-11-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-11 Brest-Lille,2023-01-11,19:00,Brest,0–0,Lille,11452,Stade Francis-Le Blé,Mathieu Vernice,/en/matches/86d6c372/Brest-Lille-January-11-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-11 Clermont Foot-Rennes,2023-01-11,19:00,Clermont Foot,2–1,Rennes,10648,Stade Gabriel Montpied,Clément Turpin,/en/matches/560bb258/Clermont-Foot-Rennes-January-11-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-11 Lorient-Monaco,2023-01-11,21:00,Lorient,2–2,Monaco,14521,Stade du Moustoir,Jérôme Brisard,/en/matches/a1b8e89a/Lorient-Monaco-January-11-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-11 Nantes-Lyon,2023-01-11,19:00,Nantes,0–0,Lyon,27657,Stade de la Beaujoire - Louis Fonteneau,Marc Bollengier,/en/matches/b34687b5/Nantes-Lyon-January-11-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-11 Nice-Montpellier,2023-01-11,21:00,Nice,6–1,Montpellier,17500,Stade de Nice,Bastien Dechepy,/en/matches/45abc300/Nice-Montpellier-January-11-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-11 Paris Saint-Germain-Angers,2023-01-11,21:00,Paris Saint-Germain,2–0,Angers,47000,Parc des Princes,Eric Wattellier,/en/matches/76db6078/Paris-Saint-Germain-Angers-January-11-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-11 Strasbourg-Lens,2023-01-11,21:00,Strasbourg,2–2,Lens,25624,Stade de la Meinau,François Letexier,/en/matches/e91d3b16/Strasbourg-Lens-January-11-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-11 Troyes-Marseille,2023-01-11,21:00,Troyes,0–2,Marseille,14222,Stade de l'Aube,Hakim Ben El Hadj Salem,/en/matches/18500cfa/Troyes-Marseille-January-11-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-14 Lens-Auxerre,2023-01-14,17:00,Lens,1–0,Auxerre,38208,Stade Bollaert-Delelis,Willy Delajod,/en/matches/767c1b25/Lens-Auxerre-January-14-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-14 Lyon-Strasbourg,2023-01-14,21:00,Lyon,1–2,Strasbourg,38473,Groupama Stadium,Jeremy Stinat,/en/matches/6016edce/Lyon-Strasbourg-January-14-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-14 Marseille-Lorient,2023-01-14,19:00,Marseille,3–1,Lorient,62276,Orange Vélodrome,Bastien Dechepy,/en/matches/d95f972f/Marseille-Lorient-January-14-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-15 Angers-Clermont Foot,2023-01-15,15:00,Angers,1–2,Clermont Foot,12160,Stade Raymond Kopa,Mathieu Vernice,/en/matches/d21b1750/Angers-Clermont-Foot-January-15-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-15 Lille-Troyes,2023-01-15,13:00,Lille,5–1,Troyes,31254,Stade Pierre-Mauroy,Pierre Gaillouste,/en/matches/50911140/Lille-Troyes-January-15-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-15 Monaco-Ajaccio,2023-01-15,17:05,Monaco,7–1,Ajaccio,8000,Stade Louis II,Ruddy Buquet,/en/matches/74dc1c48/Monaco-Ajaccio-January-15-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-15 Montpellier-Nantes,2023-01-15,15:00,Montpellier,0–3,Nantes,10947,Stade de la Mosson,Thomas Léonard,/en/matches/5bf93a40/Montpellier-Nantes-January-15-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-15 Reims-Nice,2023-01-15,15:00,Reims,0–0,Nice,11383,Stade Auguste-Delaune,François Letexier,/en/matches/c5adac5b/Reims-Nice-January-15-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-15 Rennes-Paris Saint-Germain,2023-01-15,20:45,Rennes,1–0,Paris Saint-Germain,27566,Roazhon Park,Benoît Bastien,/en/matches/a1cfed8d/Rennes-Paris-Saint-Germain-January-15-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-15 Toulouse-Brest,2023-01-15,15:00,Toulouse,1–1,Brest,20637,Stadium Municipal,Benoît Millot,/en/matches/10ac929c/Toulouse-Brest-January-15-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-27 Lorient-Rennes,2023-01-27,21:00,Lorient,2–1,Rennes,16782,Stade du Moustoir,Benoît Millot,/en/matches/b1b646a8/Lorient-Rennes-January-27-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-28 Marseille-Monaco,2023-01-28,21:00,Marseille,1–1,Monaco,64502,Orange Vélodrome,Jérémie Pignard,/en/matches/15d42ad7/Marseille-Monaco-January-28-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-28 Troyes-Lens,2023-01-28,17:00,Troyes,1–1,Lens,13500,Stade de l'Aube,Clément Turpin,/en/matches/bf2e3c05/Troyes-Lens-January-28-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-29 Ajaccio-Lyon,2023-01-29,17:05,Ajaccio,0–2,Lyon,6788,Stade François Coty,Thomas Léonard,/en/matches/3b0e34f6/Ajaccio-Lyon-January-29-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-29 Auxerre-Montpellier,2023-01-29,15:00,Auxerre,0–2,Montpellier,14206,Stade de l'Abbé Deschamps,Jeremy Stinat,/en/matches/73d5a2c8/Auxerre-Montpellier-January-29-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-29 Brest-Angers,2023-01-29,15:00,Brest,4–0,Angers,12629,Stade Francis-Le Blé,Marc Bollengier,/en/matches/6bd8ad94/Brest-Angers-January-29-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-29 Clermont Foot-Nantes,2023-01-29,15:00,Clermont Foot,0–0,Nantes,11015,Stade Gabriel Montpied,Florent Batta,/en/matches/524e5116/Clermont-Foot-Nantes-January-29-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-29 Nice-Lille,2023-01-29,13:00,Nice,1–0,Lille,22126,Stade de Nice,Eric Wattellier,/en/matches/b83c2528/Nice-Lille-January-29-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-29 Paris Saint-Germain-Reims,2023-01-29,20:45,Paris Saint-Germain,1–1,Reims,46000,Parc des Princes,Ruddy Buquet,/en/matches/ac8ffacd/Paris-Saint-Germain-Reims-January-29-2023-Ligue-1
FRA-Ligue 1,2223,2023-01-29 Strasbourg-Toulouse,2023-01-29,15:00,Strasbourg,1–2,Toulouse,25196,Stade de la Meinau,Willy Delajod,/en/matches/a2c720b1/Strasbourg-Toulouse-January-29-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-01 Angers-Ajaccio,2023-02-01,19:00,Angers,1–2,Ajaccio,7255,Stade Raymond Kopa,Bastien Dechepy,/en/matches/671cbd4f/Angers-Ajaccio-February-1-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-01 Lens-Nice,2023-02-01,21:00,Lens,0–1,Nice,37437,Stade Bollaert-Delelis,Thomas Léonard,/en/matches/b6c7f232/Lens-Nice-February-1-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-01 Lille-Clermont Foot,2023-02-01,19:00,Lille,0–0,Clermont Foot,32498,Stade Pierre-Mauroy,Jeremy Stinat,/en/matches/359a0f8f/Lille-Clermont-Foot-February-1-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-01 Lyon-Brest,2023-02-01,21:00,Lyon,0–0,Brest,30837,Groupama Stadium,Ruddy Buquet,/en/matches/0f1e8f16/Lyon-Brest-February-1-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-01 Monaco-Auxerre,2023-02-01,21:00,Monaco,3–2,Auxerre,3561,Stade Louis II,Eric Wattellier,/en/matches/7bb26754/Monaco-Auxerre-February-1-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-01 Montpellier-Paris Saint-Germain,2023-02-01,21:00,Montpellier,1–3,Paris Saint-Germain,17454,Stade de la Mosson,Jérémie Pignard,/en/matches/8fea202b/Montpellier-Paris-Saint-Germain-February-1-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-01 Nantes-Marseille,2023-02-01,19:00,Nantes,0–2,Marseille,34125,Stade de la Beaujoire - Louis Fonteneau,Willy Delajod,/en/matches/4bca4e32/Nantes-Marseille-February-1-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-01 Reims-Lorient,2023-02-01,19:00,Reims,4–2,Lorient,10746,Stade Auguste-Delaune,Florent Batta,/en/matches/e7ec4d4b/Reims-Lorient-February-1-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-01 Rennes-Strasbourg,2023-02-01,21:00,Rennes,3–0,Strasbourg,26176,Roazhon Park,Marc Bollengier,/en/matches/cdc46e1d/Rennes-Strasbourg-February-1-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-01 Toulouse-Troyes,2023-02-01,19:00,Toulouse,4–1,Troyes,17725,Stadium Municipal,Mathieu Vernice,/en/matches/6226baab/Toulouse-Troyes-February-1-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-04 Paris Saint-Germain-Toulouse,2023-02-04,17:00,Paris Saint-Germain,2–1,Toulouse,45000,Parc des Princes,Bastien Dechepy,/en/matches/20d2d2e9/Paris-Saint-Germain-Toulouse-February-4-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-04 Rennes-Lille,2023-02-04,21:00,Rennes,1–3,Lille,28082,Roazhon Park,Florent Batta,/en/matches/b405d94b/Rennes-Lille-February-4-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-04 Troyes-Lyon,2023-02-04,19:00,Troyes,1–3,Lyon,10240,Stade de l'Aube,François Letexier,/en/matches/774a8b12/Troyes-Lyon-February-4-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-05 Ajaccio-Nantes,2023-02-05,15:00,Ajaccio,0–2,Nantes,6908,Stade François Coty,Ruddy Buquet,/en/matches/1d0998d1/Ajaccio-Nantes-February-5-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-05 Auxerre-Reims,2023-02-05,15:00,Auxerre,0–0,Reims,14680,Stade de l'Abbé Deschamps,Pierre Gaillouste,/en/matches/384b2fcb/Auxerre-Reims-February-5-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-05 Brest-Lens,2023-02-05,17:05,Brest,1–1,Lens,11639,Stade Francis-Le Blé,Benoît Bastien,/en/matches/7a42156f/Brest-Lens-February-5-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-05 Clermont Foot-Monaco,2023-02-05,13:00,Clermont Foot,0–2,Monaco,11598,Stade Gabriel Montpied,Marc Bollengier,/en/matches/46fb274a/Clermont-Foot-Monaco-February-5-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-05 Lorient-Angers,2023-02-05,15:00,Lorient,0–0,Angers,12705,Stade du Moustoir,Willy Delajod,/en/matches/4f77b00e/Lorient-Angers-February-5-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-05 Marseille-Nice,2023-02-05,20:45,Marseille,1–3,Nice,65234,Orange Vélodrome,Clément Turpin,/en/matches/f901aa76/Marseille-Nice-February-5-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-05 Strasbourg-Montpellier,2023-02-05,15:00,Strasbourg,2–0,Montpellier,25028,Stade de la Meinau,Stéphanie Frappart,/en/matches/1b074cd2/Strasbourg-Montpellier-February-5-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-10 Nice-Ajaccio,2023-02-10,21:00,Nice,3–0,Ajaccio,20163,Stade de Nice,Stéphanie Frappart,/en/matches/1ca21463/Nice-Ajaccio-February-10-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-11 Clermont Foot-Marseille,2023-02-11,21:00,Clermont Foot,0–2,Marseille,13576,Stade Gabriel Montpied,Ruddy Buquet,/en/matches/695a7394/Clermont-Foot-Marseille-February-11-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-11 Monaco-Paris Saint-Germain,2023-02-11,17:00,Monaco,3–1,Paris Saint-Germain,16500,Stade Louis II,Clément Turpin,/en/matches/72eb59cf/Monaco-Paris-Saint-Germain-February-11-2023-Ligue-1
