league,season,game,date,time,home_team,score,away_team,attendance,venue,referee,match_report
FRA-Ligue 1,2122,2021-09-19 Nice-Monaco,2021-09-19,13:00,Nice,2–2,Monaco,,Stade de Nice,François Letexier,/en/matches/78ba609d/Nice-Monaco-September-19-2021-Ligue-1
FRA-Ligue 1,2122,2021-09-19 Paris Saint-Germain-Lyon,2021-09-19,20:45,Paris Saint-Germain,2–1,Lyon,47611,Parc des Princes,Clément Turpin,/en/matches/94943e52/Paris-Saint-Germain-Lyon-September-19-2021-Ligue-1
FRA-Ligue 1,2122,2021-09-19 Reims-Lorient,2021-09-19,15:00,Reims,0–0,Lorient,9443,Stade Auguste-Delaune,Hakim Ben El Hadj Salem,/en/matches/983887bf/Reims-Lorient-September-19-2021-Ligue-1
FRA-Ligue 1,2122,2021-09-19 Troyes-Montpellier,2021-09-19,15:00,Troyes,1–1,Montpellier,7405,Stade de l'Aube,Florent Batta,/en/matches/101ceba3/Troyes-Montpellier-September-19-2021-Ligue-1
FRA-Ligue 1,2122,2021-09-22 Angers-Marseille,2021-09-22,21:00,Angers,0–0,Marseille,12458,Stade Raymond Kopa,Ruddy Buquet,/en/matches/b84f284c/Angers-Marseille-September-22-2021-Ligue-1
FRA-Ligue 1,2122,2021-09-22 Lens-Strasbourg,2021-09-22,21:00,Lens,0–1,Strasbourg,,Stade Bollaert-Delelis,Jeremy Stinat,/en/matches/324e5654/Lens-Strasbourg-September-22-2021-Ligue-1
FRA-Ligue 1,2122,2021-09-22 Lille-Reims,2021-09-22,19:00,Lille,2–1,Reims,32604,Stade Pierre-Mauroy,Johan Hamel,/en/matches/68eb42e9/Lille-Reims-September-22-2021-Ligue-1
FRA-Ligue 1,2122,2021-09-22 Lorient-Nice,2021-09-22,21:00,Lorient,1–0,Nice,10687,Stade du Moustoir,Romain Lissorgue,/en/matches/37914a88/Lorient-Nice-September-22-2021-Ligue-1
FRA-Ligue 1,2122,2021-09-22 Lyon-Troyes,2021-09-22,21:00,Lyon,3–1,Troyes,29714,Groupama Stadium,Stéphanie Frappart,/en/matches/2c536cdf/Lyon-Troyes-September-22-2021-Ligue-1
FRA-Ligue 1,2122,2021-09-22 Metz-Paris Saint-Germain,2021-09-22,21:00,Metz,1–2,Paris Saint-Germain,2661,Stade Saint-Symphorien,Jérémie Pignard,/en/matches/f8d5fe10/Metz-Paris-Saint-Germain-September-22-2021-Ligue-1
FRA-Ligue 1,2122,2021-09-22 Monaco-Saint-Étienne,2021-09-22,19:00,Monaco,3–1,Saint-Étienne,3579,Stade Louis II,Jérôme Brisard,/en/matches/d6815d53/Monaco-Saint-Etienne-September-22-2021-Ligue-1
FRA-Ligue 1,2122,2021-09-22 Montpellier-Bordeaux,2021-09-22,19:00,Montpellier,3–3,Bordeaux,9585,Stade de la Mosson,Mikael Lesage,/en/matches/92307265/Montpellier-Bordeaux-September-22-2021-Ligue-1
FRA-Ligue 1,2122,2021-09-22 Nantes-Brest,2021-09-22,19:00,Nantes,3–1,Brest,19676,Stade de la Beaujoire - Louis Fonteneau,Thomas Léonard,/en/matches/40f5f89b/Nantes-Brest-September-22-2021-Ligue-1
FRA-Ligue 1,2122,2021-09-22 Rennes-Clermont Foot,2021-09-22,19:00,Rennes,6–0,Clermont Foot,24109,Roazhon Park,Benoît Bastien,/en/matches/25d9e8ea/Rennes-Clermont-Foot-September-22-2021-Ligue-1
FRA-Ligue 1,2122,2021-09-25 Lyon-Lorient,2021-09-25,21:00,Lyon,1–1,Lorient,36424,Groupama Stadium,Bastien Dechepy,/en/matches/730af461/Lyon-Lorient-September-25-2021-Ligue-1
FRA-Ligue 1,2122,2021-09-25 Paris Saint-Germain-Montpellier,2021-09-25,21:00,Paris Saint-Germain,2–0,Montpellier,47408,Parc des Princes,Antony Gautier,/en/matches/3f15eb2f/Paris-Saint-Germain-Montpellier-September-25-2021-Ligue-1
FRA-Ligue 1,2122,2021-09-25 Saint-Étienne-Nice,2021-09-25,17:00,Saint-Étienne,0–3,Nice,19980,Stade Geoffroy-Guichard,Amaury Delerue,/en/matches/e7b921ad/Saint-Etienne-Nice-September-25-2021-Ligue-1
FRA-Ligue 1,2122,2021-09-25 Strasbourg-Lille,2021-09-25,19:00,Strasbourg,1–2,Lille,23762,Stade de la Meinau,François Letexier,/en/matches/2dd1ea46/Strasbourg-Lille-September-25-2021-Ligue-1
FRA-Ligue 1,2122,2021-09-26 Bordeaux-Rennes,2021-09-26,13:00,Bordeaux,1–1,Rennes,16675,Stade Matmut-Atlantique,Hakim Ben El Hadj Salem,/en/matches/1b58b9b5/Bordeaux-Rennes-September-26-2021-Ligue-1
FRA-Ligue 1,2122,2021-09-26 Brest-Metz,2021-09-26,15:00,Brest,1–2,Metz,10398,Stade Francis-Le Blé,Willy Delajod,/en/matches/a1132450/Brest-Metz-September-26-2021-Ligue-1
FRA-Ligue 1,2122,2021-09-26 Clermont Foot-Monaco,2021-09-26,17:00,Clermont Foot,1–3,Monaco,11529,Stade Gabriel Montpied,Benoît Millot,/en/matches/75955ab8/Clermont-Foot-Monaco-September-26-2021-Ligue-1
FRA-Ligue 1,2122,2021-09-26 Marseille-Lens,2021-09-26,20:45,Marseille,2–3,Lens,50001,Orange Vélodrome,Mikael Lesage,/en/matches/1c2a81ba/Marseille-Lens-September-26-2021-Ligue-1
FRA-Ligue 1,2122,2021-09-26 Reims-Nantes,2021-09-26,15:00,Reims,3–1,Nantes,280,Stade Auguste-Delaune,Eric Wattellier,/en/matches/ac08f1fa/Reims-Nantes-September-26-2021-Ligue-1
FRA-Ligue 1,2122,2021-09-26 Troyes-Angers,2021-09-26,15:00,Troyes,1–1,Angers,6868,Stade de l'Aube,Thomas Léonard,/en/matches/83a8647a/Troyes-Angers-September-26-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-01 Lens-Reims,2021-10-01,21:00,Lens,2–0,Reims,,Stade Bollaert-Delelis,Benoît Bastien,/en/matches/81fd928c/Lens-Reims-October-1-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-02 Montpellier-Strasbourg,2021-10-02,17:00,Montpellier,1–1,Strasbourg,9851,Stade de la Mosson,Hakim Ben El Hadj Salem,/en/matches/0acc7165/Montpellier-Strasbourg-October-2-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-02 Nice-Brest,2021-10-02,21:00,Nice,2–1,Brest,13503,Stade de Nice,António Nobre,/en/matches/9bcf3129/Nice-Brest-October-2-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-03 Angers-Metz,2021-10-03,15:00,Angers,3–2,Metz,3989,Stade Raymond Kopa,Stéphanie Frappart,/en/matches/9d1f922b/Angers-Metz-October-3-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-03 Lille-Marseille,2021-10-03,17:00,Lille,2–0,Marseille,44839,Stade Pierre-Mauroy,Jérémie Pignard,/en/matches/021c2c80/Lille-Marseille-October-3-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-03 Lorient-Clermont Foot,2021-10-03,15:00,Lorient,1–1,Clermont Foot,12611,Stade du Moustoir,Pierre Gaillouste,/en/matches/179aea63/Lorient-Clermont-Foot-October-3-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-03 Monaco-Bordeaux,2021-10-03,15:00,Monaco,3–0,Bordeaux,3667,Stade Louis II,Clément Turpin,/en/matches/761cb32f/Monaco-Bordeaux-October-3-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-03 Nantes-Troyes,2021-10-03,15:00,Nantes,2–0,Troyes,15150,Stade de la Beaujoire - Louis Fonteneau,Jérôme Brisard,/en/matches/f3a556f0/Nantes-Troyes-October-3-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-03 Rennes-Paris Saint-Germain,2021-10-03,13:00,Rennes,2–0,Paris Saint-Germain,28092,Roazhon Park,Ruddy Buquet,/en/matches/7bb9ac98/Rennes-Paris-Saint-Germain-October-3-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-03 Saint-Étienne-Lyon,2021-10-03,20:45,Saint-Étienne,1–1,Lyon,33643,Stade Geoffroy-Guichard,François Letexier,/en/matches/2571b712/Saint-Etienne-Lyon-October-3-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-15 Paris Saint-Germain-Angers,2021-10-15,21:00,Paris Saint-Germain,2–1,Angers,47646,Parc des Princes,Bastien Dechepy,/en/matches/16bac038/Paris-Saint-Germain-Angers-October-15-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-16 Clermont Foot-Lille,2021-10-16,17:00,Clermont Foot,1–0,Lille,11537,Stade Gabriel Montpied,Eric Wattellier,/en/matches/fa3768ae/Clermont-Foot-Lille-October-16-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-16 Lyon-Monaco,2021-10-16,21:00,Lyon,2–0,Monaco,50585,Groupama Stadium,Amaury Delerue,/en/matches/eeaa4aeb/Lyon-Monaco-October-16-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-17 Bordeaux-Nantes,2021-10-17,15:00,Bordeaux,1–1,Nantes,39510,Stade Matmut-Atlantique,Willy Delajod,/en/matches/b4f8c222/Bordeaux-Nantes-October-17-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-17 Brest-Reims,2021-10-17,15:00,Brest,1–1,Reims,9693,Stade Francis-Le Blé,Jeremy Stinat,/en/matches/6f187b6a/Brest-Reims-October-17-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-17 Marseille-Lorient,2021-10-17,20:45,Marseille,4–1,Lorient,57349,Orange Vélodrome,Antony Gautier,/en/matches/094d7030/Marseille-Lorient-October-17-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-17 Metz-Rennes,2021-10-17,15:00,Metz,0–3,Rennes,15679,Stade Saint-Symphorien,Benoît Millot,/en/matches/b87a661c/Metz-Rennes-October-17-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-17 Montpellier-Lens,2021-10-17,17:00,Montpellier,1–0,Lens,12474,Stade de la Mosson,Florent Batta,/en/matches/fb148288/Montpellier-Lens-October-17-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-17 Strasbourg-Saint-Étienne,2021-10-17,15:00,Strasbourg,5–1,Saint-Étienne,25371,Stade de la Meinau,Mikael Lesage,/en/matches/e4fb14d6/Strasbourg-Saint-Etienne-October-17-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-17 Troyes-Nice,2021-10-17,13:00,Troyes,1–0,Nice,7925,Stade de l'Aube,Johan Hamel,/en/matches/37e45dd5/Troyes-Nice-October-17-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-22 Saint-Étienne-Angers,2021-10-22,21:00,Saint-Étienne,2–2,Angers,19836,Stade Geoffroy-Guichard,Antony Gautier,/en/matches/5219c830/Saint-Etienne-Angers-October-22-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-23 Lille-Brest,2021-10-23,21:00,Lille,1–1,Brest,32613,Stade Pierre-Mauroy,Clément Turpin,/en/matches/22d0a008/Lille-Brest-October-23-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-23 Nantes-Clermont Foot,2021-10-23,17:00,Nantes,2–1,Clermont Foot,19968,Stade de la Beaujoire - Louis Fonteneau,Romain Lissorgue,/en/matches/f1dea62c/Nantes-Clermont-Foot-October-23-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-24 Lens-Metz,2021-10-24,15:00,Lens,4–1,Metz,35673,Stade Bollaert-Delelis,Jérémie Pignard,/en/matches/b8942f6c/Lens-Metz-October-24-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-24 Lorient-Bordeaux,2021-10-24,15:00,Lorient,1–1,Bordeaux,11678,Stade du Moustoir,Thomas Léonard,/en/matches/e54e6f7e/Lorient-Bordeaux-October-24-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-24 Marseille-Paris Saint-Germain,2021-10-24,20:45,Marseille,0–0,Paris Saint-Germain,65121,Orange Vélodrome,Benoît Bastien,/en/matches/97e1dd85/Marseille-Paris-Saint-Germain-October-24-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-24 Monaco-Montpellier,2021-10-24,17:00,Monaco,3–1,Montpellier,4861,Stade Louis II,François Letexier,/en/matches/603d1f36/Monaco-Montpellier-October-24-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-24 Nice-Lyon,2021-10-24,13:00,Nice,3–2,Lyon,24519,Stade de Nice,Jérôme Brisard,/en/matches/de07278f/Nice-Lyon-October-24-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-24 Reims-Troyes,2021-10-24,15:00,Reims,1–2,Troyes,12326,Stade Auguste-Delaune,Pierre Gaillouste,/en/matches/ee9df9d3/Reims-Troyes-October-24-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-24 Rennes-Strasbourg,2021-10-24,15:00,Rennes,1–0,Strasbourg,27185,Roazhon Park,Stéphanie Frappart,/en/matches/77b12999/Rennes-Strasbourg-October-24-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-27 Nice-Marseille,2021-10-27,21:00,Nice,1–1,Marseille,,Stade de l'Aube (Neutral Site),Clément Turpin,/en/matches/cc1c0429/Nice-Marseille-October-27-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-29 Paris Saint-Germain-Lille,2021-10-29,21:00,Paris Saint-Germain,2–1,Lille,47874,Parc des Princes,Amaury Delerue,/en/matches/cb80602d/Paris-Saint-Germain-Lille-October-29-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-30 Lyon-Lens,2021-10-30,21:00,Lyon,2–1,Lens,50373,Groupama Stadium,Mikael Lesage,/en/matches/65b26678/Lyon-Lens-October-30-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-30 Metz-Saint-Étienne,2021-10-30,17:00,Metz,1–1,Saint-Étienne,15914,Stade Saint-Symphorien,Stéphanie Frappart,/en/matches/7fef7c0f/Metz-Saint-Etienne-October-30-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-31 Angers-Nice,2021-10-31,13:00,Angers,1–2,Nice,6788,Stade Raymond Kopa,Willy Delajod,/en/matches/aeffeb83/Angers-Nice-October-31-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-31 Bordeaux-Reims,2021-10-31,15:00,Bordeaux,3–2,Reims,11020,Stade Matmut-Atlantique,Eric Wattellier,/en/matches/1a00ccde/Bordeaux-Reims-October-31-2021-Ligue-1
FRA-Ligue 1,2122,2021-10-31 Brest-Monaco,2021-10-31,17:00,Brest,2–0,Monaco,12463,Stade Francis-Le Blé,Johan Hamel,/en/matches/7cf2cb9c/Brest-Monaco-October-31-2021-Ligue-1
