date,time,home_team,score,away_team,attendance,venue,referee,match_report
2022-11-13,15:00,Nantes,2–2,Ajaccio,29407,Stade de la Beaujoire - Louis Fonteneau,Jérémie Pignard,https://fbref.com/en/matches/e2a7c160/Nantes-Ajaccio-November-13-2022-Ligue-1
2022-11-13,13:00,Paris Saint-Germain,5–0,Auxerre,45000,Parc des Princes,Thomas Léonard,https://fbref.com/en/matches/86e55266/Paris-Saint-Germain-Auxerre-November-13-2022-Ligue-1
2022-11-13,17:05,Strasbourg,1–1,Lorient,25117,Stade de la Meinau,Pierre Gaillouste,https://fbref.com/en/matches/d02cfa28/Strasbourg-Lorient-November-13-2022-Ligue-1
2022-12-28,15:00,Ajaccio,1–0,Angers,7088,Stade François Coty,Jeremy Stinat,https://fbref.com/en/matches/095e292f/Ajaccio-Angers-December-28-2022-Ligue-1
2022-12-28,17:00,Auxerre,2–3,Monaco,16503,Stade de l'Abbé Deschamps,Marc Bollengier,https://fbref.com/en/matches/d5b35d85/Auxerre-Monaco-December-28-2022-Ligue-1
2022-12-28,21:00,Brest,2–4,Lyon,14601,Stade Francis-Le Blé,Bastien Dechepy,https://fbref.com/en/matches/244b3b09/Brest-Lyon-December-28-2022-Ligue-1
2022-12-28,19:00,Clermont Foot,0–2,Lille,13122,Stade Gabriel Montpied,François Letexier,https://fbref.com/en/matches/6a0bd1ac/Clermont-Foot-Lille-December-28-2022-Ligue-1
2022-12-28,21:00,Paris Saint-Germain,2–1,Strasbourg,47000,Parc des Princes,Clément Turpin,https://fbref.com/en/matches/c4b9d773/Paris-Saint-Germain-Strasbourg-December-28-2022-Ligue-1
2022-12-28,15:00,Troyes,0–0,Nantes,9043,Stade de l'Aube,Stéphanie Frappart,https://fbref.com/en/matches/8501cd5a/Troyes-Nantes-December-28-2022-Ligue-1
2022-12-29,17:00,Lorient,0–2,Montpellier,15963,Stade du Moustoir,Willy Delajod,https://fbref.com/en/matches/3f005cc1/Lorient-Montpellier-December-29-2022-Ligue-1
2022-12-29,21:00,Marseille,6–1,Toulouse,61371,Orange Vélodrome,Jérémie Pignard,https://fbref.com/en/matches/34caf658/Marseille-Toulouse-December-29-2022-Ligue-1
2022-12-29,21:00,Nice,0–0,Lens,24672,Stade de Nice,Benoît Millot,https://fbref.com/en/matches/9c606d65/Nice-Lens-December-29-2022-Ligue-1
2022-12-29,19:00,Reims,3–1,Rennes,13262,Stade Auguste-Delaune,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/ae3fb1a3/Reims-Rennes-December-29-2022-Ligue-1
2023-01-01,15:00,Angers,1–2,Lorient,6000,Stade Raymond Kopa,Florent Batta,https://fbref.com/en/matches/cff615b4/Angers-Lorient-January-1-2023-Ligue-1
2023-01-01,20:45,Lens,3–1,Paris Saint-Germain,38047,Stade Bollaert-Delelis,Jérôme Brisard,https://fbref.com/en/matches/41b38f59/Lens-Paris-Saint-Germain-January-1-2023-Ligue-1
2023-01-01,17:00,Lyon,0–1,Clermont Foot,30000,Groupama Stadium,Stéphanie Frappart,https://fbref.com/en/matches/1e8f7f51/Lyon-Clermont-Foot-January-1-2023-Ligue-1
2023-01-01,15:00,Monaco,1–0,Brest,6150,Stade Louis II,Jeremy Stinat,https://fbref.com/en/matches/4cec22bb/Monaco-Brest-January-1-2023-Ligue-1
2023-01-01,15:00,Nantes,1–0,Auxerre,23266,Stade de la Beaujoire - Louis Fonteneau,Benoît Bastien,https://fbref.com/en/matches/eb1f454d/Nantes-Auxerre-January-1-2023-Ligue-1
2023-01-01,15:00,Toulouse,2–0,Ajaccio,25957,Stadium Municipal,Pierre Gaillouste,https://fbref.com/en/matches/0e22e8ba/Toulouse-Ajaccio-January-1-2023-Ligue-1
2023-01-02,17:00,Lille,1–1,Reims,31086,Stade Pierre-Mauroy,Eric Wattellier,https://fbref.com/en/matches/cbf86c77/Lille-Reims-January-2-2023-Ligue-1
2023-01-02,19:00,Montpellier,1–2,Marseille,18971,Stade de la Mosson,Ruddy Buquet,https://fbref.com/en/matches/1083eac4/Montpellier-Marseille-January-2-2023-Ligue-1
2023-01-02,21:00,Rennes,2–1,Nice,27427,Roazhon Park,Thomas Léonard,https://fbref.com/en/matches/4d3e283f/Rennes-Nice-January-2-2023-Ligue-1
2023-01-02,15:00,Strasbourg,2–3,Troyes,25135,Stade de la Meinau,Benoît Millot,https://fbref.com/en/matches/f8182d7b/Strasbourg-Troyes-January-2-2023-Ligue-1
2023-01-11,19:00,Ajaccio,0–1,Reims,6648,Stade François Coty,Willy Delajod,https://fbref.com/en/matches/656ef1c0/Ajaccio-Reims-January-11-2023-Ligue-1
2023-01-11,19:00,Auxerre,0–5,Toulouse,12405,Stade de l'Abbé Deschamps,Florent Batta,https://fbref.com/en/matches/7037273e/Auxerre-Toulouse-January-11-2023-Ligue-1
2023-01-11,19:00,Brest,0–0,Lille,11452,Stade Francis-Le Blé,Mathieu Vernice,https://fbref.com/en/matches/86d6c372/Brest-Lille-January-11-2023-Ligue-1
2023-01-11,19:00,Clermont Foot,2–1,Rennes,10648,Stade Gabriel Montpied,Clément Turpin,https://fbref.com/en/matches/560bb258/Clermont-Foot-Rennes-January-11-2023-Ligue-1
2023-01-11,21:00,Lorient,2–2,Monaco,14521,Stade du Moustoir,Jérôme Brisard,https://fbref.com/en/matches/a1b8e89a/Lorient-Monaco-January-11-2023-Ligue-1
2023-01-11,19:00,Nantes,0–0,Lyon,27657,Stade de la Beaujoire - Louis Fonteneau,Marc Bollengier,https://fbref.com/en/matches/b34687b5/Nantes-Lyon-January-11-2023-Ligue-1
2023-01-11,21:00,Nice,6–1,Montpellier,17500,Stade de Nice,Bastien Dechepy,https://fbref.com/en/matches/45abc300/Nice-Montpellier-January-11-2023-Ligue-1
2023-01-11,21:00,Paris Saint-Germain,2–0,Angers,47000,Parc des Princes,Eric Wattellier,https://fbref.com/en/matches/76db6078/Paris-Saint-Germain-Angers-January-11-2023-Ligue-1
2023-01-11,21:00,Strasbourg,2–2,Lens,25624,Stade de la Meinau,François Letexier,https://fbref.com/en/matches/e91d3b16/Strasbourg-Lens-January-11-2023-Ligue-1
2023-01-11,21:00,Troyes,0–2,Marseille,14222,Stade de l'Aube,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/18500cfa/Troyes-Marseille-January-11-2023-Ligue-1
2023-01-14,17:00,Lens,1–0,Auxerre,38208,Stade Bollaert-Delelis,Willy Delajod,https://fbref.com/en/matches/767c1b25/Lens-Auxerre-January-14-2023-Ligue-1
2023-01-14,21:00,Lyon,1–2,Strasbourg,38473,Groupama Stadium,Jeremy Stinat,https://fbref.com/en/matches/6016edce/Lyon-Strasbourg-January-14-2023-Ligue-1
2023-01-14,19:00,Marseille,3–1,Lorient,62276,Orange Vélodrome,Bastien Dechepy,https://fbref.com/en/matches/d95f972f/Marseille-Lorient-January-14-2023-Ligue-1
2023-01-15,15:00,Angers,1–2,Clermont Foot,12160,Stade Raymond Kopa,Mathieu Vernice,https://fbref.com/en/matches/d21b1750/Angers-Clermont-Foot-January-15-2023-Ligue-1
2023-01-15,13:00,Lille,5–1,Troyes,31254,Stade Pierre-Mauroy,Pierre Gaillouste,https://fbref.com/en/matches/50911140/Lille-Troyes-January-15-2023-Ligue-1
2023-01-15,17:05,Monaco,7–1,Ajaccio,8000,Stade Louis II,Ruddy Buquet,https://fbref.com/en/matches/74dc1c48/Monaco-Ajaccio-January-15-2023-Ligue-1
2023-01-15,15:00,Montpellier,0–3,Nantes,10947,Stade de la Mosson,Thomas Léonard,https://fbref.com/en/matches/5bf93a40/Montpellier-Nantes-January-15-2023-Ligue-1
2023-01-15,15:00,Reims,0–0,Nice,11383,Stade Auguste-Delaune,François Letexier,https://fbref.com/en/matches/c5adac5b/Reims-Nice-January-15-2023-Ligue-1
2023-01-15,20:45,Rennes,1–0,Paris Saint-Germain,27566,Roazhon Park,Benoît Bastien,https://fbref.com/en/matches/a1cfed8d/Rennes-Paris-Saint-Germain-January-15-2023-Ligue-1
2023-01-15,15:00,Toulouse,1–1,Brest,20637,Stadium Municipal,Benoît Millot,https://fbref.com/en/matches/10ac929c/Toulouse-Brest-January-15-2023-Ligue-1
2023-01-27,21:00,Lorient,2–1,Rennes,16782,Stade du Moustoir,Benoît Millot,https://fbref.com/en/matches/b1b646a8/Lorient-Rennes-January-27-2023-Ligue-1
2023-01-28,21:00,Marseille,1–1,Monaco,64502,Orange Vélodrome,Jérémie Pignard,https://fbref.com/en/matches/15d42ad7/Marseille-Monaco-January-28-2023-Ligue-1
2023-01-28,17:00,Troyes,1–1,Lens,13500,Stade de l'Aube,Clément Turpin,https://fbref.com/en/matches/bf2e3c05/Troyes-Lens-January-28-2023-Ligue-1
2023-01-29,17:05,Ajaccio,0–2,Lyon,6788,Stade François Coty,Thomas Léonard,https://fbref.com/en/matches/3b0e34f6/Ajaccio-Lyon-January-29-2023-Ligue-1
2023-01-29,15:00,Auxerre,0–2,Montpellier,14206,Stade de l'Abbé Deschamps,Jeremy Stinat,https://fbref.com/en/matches/73d5a2c8/Auxerre-Montpellier-January-29-2023-Ligue-1
2023-01-29,15:00,Brest,4–0,Angers,12629,Stade Francis-Le Blé,Marc Bollengier,https://fbref.com/en/matches/6bd8ad94/Brest-Angers-January-29-2023-Ligue-1
2023-01-29,15:00,Clermont Foot,0–0,Nantes,11015,Stade Gabriel Montpied,Florent Batta,https://fbref.com/en/matches/524e5116/Clermont-Foot-Nantes-January-29-2023-Ligue-1
2023-01-29,13:00,Nice,1–0,Lille,22126,Stade de Nice,Eric Wattellier,https://fbref.com/en/matches/b83c2528/Nice-Lille-January-29-2023-Ligue-1
2023-01-29,20:45,Paris Saint-Germain,1–1,Reims,46000,Parc des Princes,Ruddy Buquet,https://fbref.com/en/matches/ac8ffacd/Paris-Saint-Germain-Reims-January-29-2023-Ligue-1
2023-01-29,15:00,Strasbourg,1–2,Toulouse,25196,Stade de la Meinau,Willy Delajod,https://fbref.com/en/matches/a2c720b1/Strasbourg-Toulouse-January-29-2023-Ligue-1
2023-02-01,19:00,Angers,1–2,Ajaccio,7255,Stade Raymond Kopa,Bastien Dechepy,https://fbref.com/en/matches/671cbd4f/Angers-Ajaccio-February-1-2023-Ligue-1
2023-02-01,21:00,Lens,0–1,Nice,37437,Stade Bollaert-Delelis,Thomas Léonard,https://fbref.com/en/matches/b6c7f232/Lens-Nice-February-1-2023-Ligue-1
2023-02-01,19:00,Lille,0–0,Clermont Foot,32498,Stade Pierre-Mauroy,Jeremy Stinat,https://fbref.com/en/matches/359a0f8f/Lille-Clermont-Foot-February-1-2023-Ligue-1
2023-02-01,21:00,Lyon,0–0,Brest,30837,Groupama Stadium,Ruddy Buquet,https://fbref.com/en/matches/0f1e8f16/Lyon-Brest-February-1-2023-Ligue-1
2023-02-01,21:00,Monaco,3–2,Auxerre,3561,Stade Louis II,Eric Wattellier,https://fbref.com/en/matches/7bb26754/Monaco-Auxerre-February-1-2023-Ligue-1
2023-02-01,21:00,Montpellier,1–3,Paris Saint-Germain,17454,Stade de la Mosson,Jérémie Pignard,https://fbref.com/en/matches/8fea202b/Montpellier-Paris-Saint-Germain-February-1-2023-Ligue-1
2023-02-01,19:00,Nantes,0–2,Marseille,34125,Stade de la Beaujoire - Louis Fonteneau,Willy Delajod,https://fbref.com/en/matches/4bca4e32/Nantes-Marseille-February-1-2023-Ligue-1
2023-02-01,19:00,Reims,4–2,Lorient,10746,Stade Auguste-Delaune,Florent Batta,https://fbref.com/en/matches/e7ec4d4b/Reims-Lorient-February-1-2023-Ligue-1
2023-02-01,21:00,Rennes,3–0,Strasbourg,26176,Roazhon Park,Marc Bollengier,https://fbref.com/en/matches/cdc46e1d/Rennes-Strasbourg-February-1-2023-Ligue-1
2023-02-01,19:00,Toulouse,4–1,Troyes,17725,Stadium Municipal,Mathieu Vernice,https://fbref.com/en/matches/6226baab/Toulouse-Troyes-February-1-2023-Ligue-1
2023-02-04,17:00,Paris Saint-Germain,2–1,Toulouse,45000,Parc des Princes,Bastien Dechepy,https://fbref.com/en/matches/20d2d2e9/Paris-Saint-Germain-Toulouse-February-4-2023-Ligue-1
2023-02-04,21:00,Rennes,1–3,Lille,28082,Roazhon Park,Florent Batta,https://fbref.com/en/matches/b405d94b/Rennes-Lille-February-4-2023-Ligue-1
2023-02-04,19:00,Troyes,1–3,Lyon,10240,Stade de l'Aube,François Letexier,https://fbref.com/en/matches/774a8b12/Troyes-Lyon-February-4-2023-Ligue-1
2023-02-05,15:00,Ajaccio,0–2,Nantes,6908,Stade François Coty,Ruddy Buquet,https://fbref.com/en/matches/1d0998d1/Ajaccio-Nantes-February-5-2023-Ligue-1
2023-02-05,15:00,Auxerre,0–0,Reims,14680,Stade de l'Abbé Deschamps,Pierre Gaillouste,https://fbref.com/en/matches/384b2fcb/Auxerre-Reims-February-5-2023-Ligue-1
2023-02-05,17:05,Brest,1–1,Lens,11639,Stade Francis-Le Blé,Benoît Bastien,https://fbref.com/en/matches/7a42156f/Brest-Lens-February-5-2023-Ligue-1
2023-02-05,13:00,Clermont Foot,0–2,Monaco,11598,Stade Gabriel Montpied,Marc Bollengier,https://fbref.com/en/matches/46fb274a/Clermont-Foot-Monaco-February-5-2023-Ligue-1
2023-02-05,15:00,Lorient,0–0,Angers,12705,Stade du Moustoir,Willy Delajod,https://fbref.com/en/matches/4f77b00e/Lorient-Angers-February-5-2023-Ligue-1
2023-02-05,20:45,Marseille,1–3,Nice,65234,Orange Vélodrome,Clément Turpin,https://fbref.com/en/matches/f901aa76/Marseille-Nice-February-5-2023-Ligue-1
2023-02-05,15:00,Strasbourg,2–0,Montpellier,25028,Stade de la Meinau,Stéphanie Frappart,https://fbref.com/en/matches/1b074cd2/Strasbourg-Montpellier-February-5-2023-Ligue-1
2023-02-10,21:00,Nice,3–0,Ajaccio,20163,Stade de Nice,Stéphanie Frappart,https://fbref.com/en/matches/1ca21463/Nice-Ajaccio-February-10-2023-Ligue-1
2023-02-11,21:00,Clermont Foot,0–2,Marseille,13576,Stade Gabriel Montpied,Ruddy Buquet,https://fbref.com/en/matches/695a7394/Clermont-Foot-Marseille-February-11-2023-Ligue-1
2023-02-11,17:00,Monaco,3–1,Paris Saint-Germain,16500,Stade Louis II,Clément Turpin,https://fbref.com/en/matches/72eb59cf/Monaco-Paris-Saint-Germain-February-11-2023-Ligue-1
2023-02-12,15:00,Angers,1–1,Auxerre,7873,Stade Raymond Kopa,Thomas Léonard,https://fbref.com/en/matches/079e4a90/Angers-Auxerre-February-12-2023-Ligue-1
2023-02-12,15:00,Lille,2–0,Strasbourg,30812,Stade Pierre-Mauroy,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/5bcb2b4d/Lille-Strasbourg-February-12-2023-Ligue-1
2023-02-12,20:45,Lyon,2–1,Lens,53426,Groupama Stadium,Eric Wattellier,https://fbref.com/en/matches/eb88e263/Lyon-Lens-February-12-2023-Ligue-1
2023-02-12,15:00,Montpellier,3–0,Brest,12901,Stade de la Mosson,Florent Batta,https://fbref.com/en/matches/90388019/Montpellier-Brest-February-12-2023-Ligue-1
2023-02-12,17:05,Nantes,1–0,Lorient,33579,Stade de la Beaujoire - Louis Fonteneau,Mathieu Vernice,https://fbref.com/en/matches/f9f4ca12/Nantes-Lorient-February-12-2023-Ligue-1
2023-02-12,15:00,Reims,4–0,Troyes,8115,Stade Auguste-Delaune,Jérémie Pignard,https://fbref.com/en/matches/b1ac1305/Reims-Troyes-February-12-2023-Ligue-1
2023-02-12,13:00,Toulouse,3–1,Rennes,21783,Stadium Municipal,Jeremy Stinat,https://fbref.com/en/matches/65d07eec/Toulouse-Rennes-February-12-2023-Ligue-1
2023-02-17,21:00,Auxerre,2–1,Lyon,16396,Stade de l'Abbé Deschamps,Jérôme Brisard,https://fbref.com/en/matches/ab3c5cc9/Auxerre-Lyon-February-17-2023-Ligue-1
2023-02-18,17:00,Nice,0–0,Reims,18102,Stade de Nice,Marc Bollengier,https://fbref.com/en/matches/e2d5f3b0/Nice-Reims-February-18-2023-Ligue-1
2023-02-18,21:00,Strasbourg,2–1,Angers,25062,Stade de la Meinau,François Letexier,https://fbref.com/en/matches/7981e432/Strasbourg-Angers-February-18-2023-Ligue-1
2023-02-19,15:00,Brest,1–2,Monaco,13203,Stade Francis-Le Blé,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/dc325f14/Brest-Monaco-February-19-2023-Ligue-1
2023-02-19,17:05,Lens,3–1,Nantes,37984,Stade Bollaert-Delelis,Pierre Gaillouste,https://fbref.com/en/matches/09d42df5/Lens-Nantes-February-19-2023-Ligue-1
2023-02-19,15:00,Lorient,3–0,Ajaccio,12918,Stade du Moustoir,Eric Wattellier,https://fbref.com/en/matches/9a73c114/Lorient-Ajaccio-February-19-2023-Ligue-1
2023-02-19,13:00,Paris Saint-Germain,4–3,Lille,46000,Parc des Princes,Willy Delajod,https://fbref.com/en/matches/0354132b/Paris-Saint-Germain-Lille-February-19-2023-Ligue-1
2023-02-19,15:00,Rennes,2–0,Clermont Foot,27798,Roazhon Park,Bastien Dechepy,https://fbref.com/en/matches/e1b735e0/Rennes-Clermont-Foot-February-19-2023-Ligue-1
2023-02-19,20:45,Toulouse,2–3,Marseille,29218,Stadium Municipal,Stéphanie Frappart,https://fbref.com/en/matches/9d43f831/Toulouse-Marseille-February-19-2023-Ligue-1
2023-02-19,15:00,Troyes,0–1,Montpellier,7745,Stade de l'Aube,Benoît Bastien,https://fbref.com/en/matches/27b0ea20/Troyes-Montpellier-February-19-2023-Ligue-1
2023-02-24,21:00,Lille,2–1,Brest,30257,Stade Pierre-Mauroy,Pierre Gaillouste,https://fbref.com/en/matches/4b068238/Lille-Brest-February-24-2023-Ligue-1
2023-02-25,17:00,Angers,1–3,Lyon,12031,Stade Raymond Kopa,Florent Batta,https://fbref.com/en/matches/ed761c34/Angers-Lyon-February-25-2023-Ligue-1
2023-02-25,21:00,Montpellier,1–1,Lens,17074,Stade de la Mosson,Jérôme Brisard,https://fbref.com/en/matches/c423b431/Montpellier-Lens-February-25-2023-Ligue-1
2023-02-26,15:00,Ajaccio,2–1,Troyes,5983,Stade François Coty,Marc Bollengier,https://fbref.com/en/matches/78ba7c57/Ajaccio-Troyes-February-26-2023-Ligue-1
2023-02-26,15:00,Clermont Foot,1–1,Strasbourg,10221,Stade Gabriel Montpied,Willy Delajod,https://fbref.com/en/matches/3c41bf64/Clermont-Foot-Strasbourg-February-26-2023-Ligue-1
2023-02-26,13:00,Lorient,0–1,Auxerre,13089,Stade du Moustoir,Benoît Millot,https://fbref.com/en/matches/f9f72ca1/Lorient-Auxerre-February-26-2023-Ligue-1
2023-02-26,20:45,Marseille,0–3,Paris Saint-Germain,65894,Orange Vélodrome,Clément Turpin,https://fbref.com/en/matches/fe1e33e5/Marseille-Paris-Saint-Germain-February-26-2023-Ligue-1
2023-02-26,17:05,Monaco,0–3,Nice,9000,Stade Louis II,Benoît Bastien,https://fbref.com/en/matches/e8389ab5/Monaco-Nice-February-26-2023-Ligue-1
2023-02-26,15:00,Nantes,0–1,Rennes,34467,Stade de la Beaujoire - Louis Fonteneau,Jérémie Pignard,https://fbref.com/en/matches/faf5f698/Nantes-Rennes-February-26-2023-Ligue-1
2023-02-26,15:00,Reims,3–0,Toulouse,12139,Stade Auguste-Delaune,Mathieu Vernice,https://fbref.com/en/matches/bf387fea/Reims-Toulouse-February-26-2023-Ligue-1
2023-03-03,21:00,Nice,1–1,Auxerre,21133,Stade de Nice,Bastien Dechepy,https://fbref.com/en/matches/ab7003b3/Nice-Auxerre-March-3-2023-Ligue-1
2023-03-04,17:00,Lens,1–1,Lille,37974,Stade Bollaert-Delelis,François Letexier,https://fbref.com/en/matches/368b5f43/Lens-Lille-March-4-2023-Ligue-1
2023-03-04,21:00,Paris Saint-Germain,4–2,Nantes,47926,Parc des Princes,Jeremy Stinat,https://fbref.com/en/matches/322f46e4/Paris-Saint-Germain-Nantes-March-4-2023-Ligue-1
2023-03-05,17:05,Lyon,0–0,Lorient,38568,Groupama Stadium,Thomas Léonard,https://fbref.com/en/matches/1eadec4f/Lyon-Lorient-March-5-2023-Ligue-1
2023-03-05,15:00,Montpellier,5–0,Angers,11664,Stade de la Mosson,Benoît Millot,https://fbref.com/en/matches/05267653/Montpellier-Angers-March-5-2023-Ligue-1
2023-03-05,15:00,Reims,1–0,Ajaccio,12855,Stade Auguste-Delaune,Pierre Gaillouste,https://fbref.com/en/matches/b317ed7d/Reims-Ajaccio-March-5-2023-Ligue-1
2023-03-05,20:45,Rennes,0–1,Marseille,28515,Roazhon Park,Eric Wattellier,https://fbref.com/en/matches/723f16d0/Rennes-Marseille-March-5-2023-Ligue-1
2023-03-05,15:00,Strasbourg,0–1,Brest,25123,Stade de la Meinau,Ruddy Buquet,https://fbref.com/en/matches/9971c1e8/Strasbourg-Brest-March-5-2023-Ligue-1
2023-03-05,15:00,Toulouse,0–1,Clermont Foot,20620,Stadium Municipal,Florent Batta,https://fbref.com/en/matches/332295d4/Toulouse-Clermont-Foot-March-5-2023-Ligue-1
2023-03-05,13:00,Troyes,2–2,Monaco,9160,Stade de l'Aube,Stéphanie Frappart,https://fbref.com/en/matches/ae83643a/Troyes-Monaco-March-5-2023-Ligue-1
2023-03-10,21:00,Lille,3–3,Lyon,40314,Stade Pierre-Mauroy,Benoît Bastien,https://fbref.com/en/matches/2ec831ba/Lille-Lyon-March-10-2023-Ligue-1
2023-03-11,17:00,Auxerre,0–0,Rennes,15695,Stade de l'Abbé Deschamps,Mathieu Vernice,https://fbref.com/en/matches/edf3e1c0/Auxerre-Rennes-March-11-2023-Ligue-1
2023-03-11,21:00,Brest,1–2,Paris Saint-Germain,14935,Stade Francis-Le Blé,Marc Bollengier,https://fbref.com/en/matches/8acaf948/Brest-Paris-Saint-Germain-March-11-2023-Ligue-1
2023-03-12,15:00,Ajaccio,0–1,Montpellier,6889,Stade François Coty,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/4d877fad/Ajaccio-Montpellier-March-12-2023-Ligue-1
2023-03-12,15:00,Angers,0–2,Toulouse,6487,Stade Raymond Kopa,Pierre Gaillouste,https://fbref.com/en/matches/7bf37201/Angers-Toulouse-March-12-2023-Ligue-1
2023-03-12,13:00,Clermont Foot,0–4,Lens,12311,Stade Gabriel Montpied,Jeremy Stinat,https://fbref.com/en/matches/1c7fbfe3/Clermont-Foot-Lens-March-12-2023-Ligue-1
2023-03-12,15:00,Lorient,2–0,Troyes,13889,Stade du Moustoir,Clément Turpin,https://fbref.com/en/matches/11eab67b/Lorient-Troyes-March-12-2023-Ligue-1
2023-03-12,20:45,Marseille,2–2,Strasbourg,63380,Orange Vélodrome,Jérémie Pignard,https://fbref.com/en/matches/5bd3872f/Marseille-Strasbourg-March-12-2023-Ligue-1
2023-03-12,17:05,Monaco,0–1,Reims,5383,Stade Louis II,Thomas Léonard,https://fbref.com/en/matches/65c9aaa1/Monaco-Reims-March-12-2023-Ligue-1
2023-03-12,15:00,Nantes,2–2,Nice,33568,Stade de la Beaujoire - Louis Fonteneau,Willy Delajod,https://fbref.com/en/matches/6f639a55/Nantes-Nice-March-12-2023-Ligue-1
2023-03-17,21:00,Lyon,1–1,Nantes,38880,Groupama Stadium,Benoît Millot,https://fbref.com/en/matches/e42d16ce/Lyon-Nantes-March-17-2023-Ligue-1
2023-03-18,21:00,Lens,3–0,Angers,37410,Stade Bollaert-Delelis,Bastien Dechepy,https://fbref.com/en/matches/9481e88d/Lens-Angers-March-18-2023-Ligue-1
2023-03-18,17:00,Toulouse,0–2,Lille,23006,Stadium Municipal,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/0659aa2f/Toulouse-Lille-March-18-2023-Ligue-1
2023-03-19,13:00,Ajaccio,0–2,Monaco,7198,Stade François Coty,Jeremy Stinat,https://fbref.com/en/matches/9a21157d/Ajaccio-Monaco-March-19-2023-Ligue-1
2023-03-19,15:00,Montpellier,2–1,Clermont Foot,13166,Stade de la Mosson,Pierre Gaillouste,https://fbref.com/en/matches/fa420272/Montpellier-Clermont-Foot-March-19-2023-Ligue-1
2023-03-19,15:00,Nice,1–1,Lorient,20762,Stade de Nice,Ruddy Buquet,https://fbref.com/en/matches/76197bfd/Nice-Lorient-March-19-2023-Ligue-1
2023-03-19,17:05,Paris Saint-Germain,0–2,Rennes,47000,Parc des Princes,Willy Delajod,https://fbref.com/en/matches/9acfad51/Paris-Saint-Germain-Rennes-March-19-2023-Ligue-1
2023-03-19,20:45,Reims,1–2,Marseille,20479,Stade Auguste-Delaune,François Letexier,https://fbref.com/en/matches/0161e53d/Reims-Marseille-March-19-2023-Ligue-1
2023-03-19,15:00,Strasbourg,2–0,Auxerre,25530,Stade de la Meinau,Eric Wattellier,https://fbref.com/en/matches/8c7d3708/Strasbourg-Auxerre-March-19-2023-Ligue-1
2023-03-19,15:00,Troyes,2–2,Brest,9012,Stade de l'Aube,Florent Batta,https://fbref.com/en/matches/a67700d0/Troyes-Brest-March-19-2023-Ligue-1
2023-03-31,21:00,Marseille,1–1,Montpellier,58231,Orange Vélodrome,Thomas Léonard,https://fbref.com/en/matches/0dd080e8/Marseille-Montpellier-March-31-2023-Ligue-1
2023-04-01,17:00,Auxerre,1–0,Troyes,16512,Stade de l'Abbé Deschamps,Jérôme Brisard,https://fbref.com/en/matches/fd495836/Auxerre-Troyes-April-1-2023-Ligue-1
2023-04-01,21:00,Rennes,0–1,Lens,28556,Roazhon Park,Clément Turpin,https://fbref.com/en/matches/1130a1b6/Rennes-Lens-April-1-2023-Ligue-1
2023-04-02,15:00,Angers,1–1,Nice,6649,Stade Raymond Kopa,Eric Wattellier,https://fbref.com/en/matches/3ee2de5c/Angers-Nice-April-2-2023-Ligue-1
2023-04-02,15:00,Brest,3–1,Toulouse,12325,Stade Francis-Le Blé,Stéphanie Frappart,https://fbref.com/en/matches/1b47ccce/Brest-Toulouse-April-2-2023-Ligue-1
2023-04-02,15:00,Clermont Foot,2–1,Ajaccio,9436,Stade Gabriel Montpied,Mathieu Vernice,https://fbref.com/en/matches/758ff2c2/Clermont-Foot-Ajaccio-April-2-2023-Ligue-1
2023-04-02,13:00,Lille,3–1,Lorient,32862,Stade Pierre-Mauroy,Jérémie Pignard,https://fbref.com/en/matches/e3ec27ec/Lille-Lorient-April-2-2023-Ligue-1
2023-04-02,17:05,Monaco,4–3,Strasbourg,5356,Stade Louis II,Willy Delajod,https://fbref.com/en/matches/87a8aadf/Monaco-Strasbourg-April-2-2023-Ligue-1
2023-04-02,15:00,Nantes,0–3,Reims,26285,Stade de la Beaujoire - Louis Fonteneau,Marc Bollengier,https://fbref.com/en/matches/766e9598/Nantes-Reims-April-2-2023-Ligue-1
2023-04-02,20:45,Paris Saint-Germain,0–1,Lyon,47000,Parc des Princes,François Letexier,https://fbref.com/en/matches/37a61135/Paris-Saint-Germain-Lyon-April-2-2023-Ligue-1
2023-04-07,21:00,Lens,2–1,Strasbourg,38223,Stade Bollaert-Delelis,Pierre Gaillouste,https://fbref.com/en/matches/c64ab24a/Lens-Strasbourg-April-7-2023-Ligue-1
2023-04-08,17:00,Angers,1–0,Lille,7469,Stade Raymond Kopa,Mathieu Vernice,https://fbref.com/en/matches/5b23ad99/Angers-Lille-April-8-2023-Ligue-1
2023-04-08,21:00,Nice,0–2,Paris Saint-Germain,34456,Stade de Nice,Jérémie Pignard,https://fbref.com/en/matches/2b92011d/Nice-Paris-Saint-Germain-April-8-2023-Ligue-1
2023-04-09,15:00,Ajaccio,0–3,Auxerre,6742,Stade François Coty,Bastien Dechepy,https://fbref.com/en/matches/4afdc8cb/Ajaccio-Auxerre-April-9-2023-Ligue-1
