date,time,home_team,score,away_team,attendance,venue,referee,match_report
2026-01-10,15:30,Union Berlin,2–2,Mainz 05,22012,Stadion An der Alten Försterei,Bastian Dankert,https://fbref.com/en/matches/1dd20f6a/Union-Berlin-Mainz-05-January-10-2026-Bundesliga
2026-01-11,17:30,Bayern Munich,8–1,Wolfsburg,75000,Allianz Arena,Florian Badstübner,https://fbref.com/en/matches/7690e25a/Bayern-Munich-Wolfsburg-January-11-2026-Bundesliga
2026-01-11,15:30,Gladbach,4–0,Augsburg,51050,Stadion im Borussia-Park,Harm Osmers,https://fbref.com/en/matches/1922420c/Monchengladbach-Augsburg-January-11-2026-Bundesliga
2026-01-13,20:30,Dortmund,3–0,Werder Bremen,81365,Signal Iduna Park,Daniel Siebert,https://fbref.com/en/matches/aca1feff/Dortmund-Werder-Bremen-January-13-2026-Bundesliga
2026-01-13,20:30,Mainz 05,2–1,Heidenheim,24500,Mewa Arena,Sven Jablonski,https://fbref.com/en/matches/4dd99b68/Mainz-05-Heidenheim-January-13-2026-Bundesliga
2026-01-13,18:30,Stuttgart,3–2,Eintracht Frankfurt,59500,MHPArena,Matthias Jöllenbeck,https://fbref.com/en/matches/2f46c737/Stuttgart-Eintracht-Frankfurt-January-13-2026-Bundesliga
2026-01-14,20:30,Hoffenheim,5–1,Gladbach,20750,PreZero Arena,Christian Dingert,https://fbref.com/en/matches/dbbeb491/Hoffenheim-Monchengladbach-January-14-2026-Bundesliga
2026-01-14,20:30,Köln,1–3,Bayern Munich,50000,RheinEnergieSTADION,Patrick Ittrich,https://fbref.com/en/matches/53ab1485/Koln-Bayern-Munich-January-14-2026-Bundesliga
2026-01-14,20:30,RB Leipzig,2–0,Freiburg,30902,Red Bull Arena,Robert Hartmann,https://fbref.com/en/matches/b181ca59/RB-Leipzig-Freiburg-January-14-2026-Bundesliga
2026-01-14,18:30,Wolfsburg,2–1,St Pauli,22031,Volkswagen Arena,Frank Willenborg,https://fbref.com/en/matches/21b41ab6/Wolfsburg-St-Pauli-January-14-2026-Bundesliga
2026-01-15,20:30,Augsburg,1–1,Union Berlin,27267,WWK Arena,Florian Badstübner,https://fbref.com/en/matches/1723418c/Augsburg-Union-Berlin-January-15-2026-Bundesliga
2026-01-16,20:30,Werder Bremen,3–3,Eintracht Frankfurt,41800,Weserstadion,Benjamin Brand,https://fbref.com/en/matches/fde336de/Werder-Bremen-Eintracht-Frankfurt-January-16-2026-Bundesliga
2026-01-17,15:30,Dortmund,3–2,St Pauli,81365,Signal Iduna Park,Harm Osmers,https://fbref.com/en/matches/6fd61e2a/Dortmund-St-Pauli-January-17-2026-Bundesliga
2026-01-17,15:30,Hamburger SV,0–0,Gladbach,57000,Volksparkstadion,Robert Schröder,https://fbref.com/en/matches/2e95b881/Hamburger-SV-Monchengladbach-January-17-2026-Bundesliga
2026-01-17,15:30,Hoffenheim,1–0,Leverkusen,26957,PreZero Arena,Daniel Schlager,https://fbref.com/en/matches/0bb45d54/Hoffenheim-Leverkusen-January-17-2026-Bundesliga
2026-01-17,15:30,Köln,2–1,Mainz 05,50000,RheinEnergieSTADION,Felix Zwayer,https://fbref.com/en/matches/5ac632fb/Koln-Mainz-05-January-17-2026-Bundesliga
2026-01-17,18:30,RB Leipzig,1–5,Bayern Munich,47800,Red Bull Arena,Sascha Stegemann,https://fbref.com/en/matches/0c23f491/RB-Leipzig-Bayern-Munich-January-17-2026-Bundesliga
2026-01-17,15:30,Wolfsburg,1–1,Heidenheim,19361,Volkswagen Arena,Tobias Welz,https://fbref.com/en/matches/5801a44c/Wolfsburg-Heidenheim-January-17-2026-Bundesliga
2026-01-18,17:30,Augsburg,2–2,Freiburg,29160,WWK Arena,Martin Petersen,https://fbref.com/en/matches/38d7cec3/Augsburg-Freiburg-January-18-2026-Bundesliga
2026-01-18,15:30,Stuttgart,1–1,Union Berlin,59500,MHPArena,Deniz Aytekin,https://fbref.com/en/matches/bb714d74/Stuttgart-Union-Berlin-January-18-2026-Bundesliga
2026-01-23,20:30,St Pauli,0–0,Hamburger SV,29546,Millerntor-Stadion,Tobias Welz,https://fbref.com/en/matches/b853846a/St-Pauli-Hamburger-SV-January-23-2026-Bundesliga
2026-01-24,15:30,Bayern Munich,1–2,Augsburg,75000,Allianz Arena,Florian Exner,https://fbref.com/en/matches/6778be9e/Bayern-Munich-Augsburg-January-24-2026-Bundesliga
2026-01-24,15:30,Eintracht Frankfurt,1–3,Hoffenheim,58500,Deutsche Bank Park,Sven Jablonski,https://fbref.com/en/matches/77afcd39/Eintracht-Frankfurt-Hoffenheim-January-24-2026-Bundesliga
2026-01-24,15:30,Heidenheim,0–3,RB Leipzig,14000,Voith-Arena,Tobias Stieler,https://fbref.com/en/matches/029fac20/Heidenheim-RB-Leipzig-January-24-2026-Bundesliga
2026-01-24,15:30,Leverkusen,1–0,Werder Bremen,30210,BayArena,Tobias Reichel,https://fbref.com/en/matches/9264ed6a/Leverkusen-Werder-Bremen-January-24-2026-Bundesliga
2026-01-24,15:30,Mainz 05,3–1,Wolfsburg,30000,Mewa Arena,Daniel Siebert,https://fbref.com/en/matches/15744897/Mainz-05-Wolfsburg-January-24-2026-Bundesliga
2026-01-24,18:30,Union Berlin,0–3,Dortmund,22012,Stadion An der Alten Försterei,Robert Hartmann,https://fbref.com/en/matches/c0466b3d/Union-Berlin-Dortmund-January-24-2026-Bundesliga
2026-01-25,17:30,Freiburg,2–1,Köln,34700,Europa-Park Stadion,Bastian Dankert,https://fbref.com/en/matches/5b391b79/Freiburg-Koln-January-25-2026-Bundesliga
2026-01-25,15:30,Gladbach,0–3,Stuttgart,48844,Stadion im Borussia-Park,Sören Storks,https://fbref.com/en/matches/a8c3a4d0/Monchengladbach-Stuttgart-January-25-2026-Bundesliga
2026-01-27,20:30,St Pauli,1–1,RB Leipzig,29147,Millerntor-Stadion,Florian Exner,https://fbref.com/en/matches/9564d1cf/St-Pauli-RB-Leipzig-January-27-2026-Bundesliga
2026-01-27,20:30,Werder Bremen,0–2,Hoffenheim,39500,Weserstadion,Frank Willenborg,https://fbref.com/en/matches/5e345e8c/Werder-Bremen-Hoffenheim-January-27-2026-Bundesliga
2026-01-30,20:30,Köln,1–0,Wolfsburg,50000,RheinEnergieSTADION,Martin Petersen,https://fbref.com/en/matches/0416853b/Koln-Wolfsburg-January-30-2026-Bundesliga
2026-01-31,15:30,Augsburg,2–1,St Pauli,30660,WWK Arena,Sascha Stegemann,https://fbref.com/en/matches/8a67bbd9/Augsburg-St-Pauli-January-31-2026-Bundesliga
2026-01-31,15:30,Eintracht Frankfurt,1–3,Leverkusen,59000,Deutsche Bank Park,Robert Schröder,https://fbref.com/en/matches/98d37a14/Eintracht-Frankfurt-Leverkusen-January-31-2026-Bundesliga
2026-01-31,18:30,Hamburger SV,2–2,Bayern Munich,57000,Volksparkstadion,Harm Osmers,https://fbref.com/en/matches/6e03c5ad/Hamburger-SV-Bayern-Munich-January-31-2026-Bundesliga
2026-01-31,15:30,Hoffenheim,3–1,Union Berlin,19341,PreZero Arena,Robin Braun,https://fbref.com/en/matches/81c24973/Hoffenheim-Union-Berlin-January-31-2026-Bundesliga
2026-01-31,15:30,RB Leipzig,1–2,Mainz 05,35487,Red Bull Arena,Daniel Schlager,https://fbref.com/en/matches/34d4c9c1/RB-Leipzig-Mainz-05-January-31-2026-Bundesliga
2026-01-31,15:30,Werder Bremen,1–1,Gladbach,41800,Weserstadion,Felix Zwayer,https://fbref.com/en/matches/3d948b1d/Werder-Bremen-Monchengladbach-January-31-2026-Bundesliga
2026-02-01,17:30,Dortmund,3–2,Heidenheim,81365,Signal Iduna Park,Matthias Jöllenbeck,https://fbref.com/en/matches/a54c32b8/Dortmund-Heidenheim-February-1-2026-Bundesliga
2026-02-01,15:30,Stuttgart,1–0,Freiburg,60000,MHPArena,Florian Badstübner,https://fbref.com/en/matches/82ef30eb/Stuttgart-Freiburg-February-1-2026-Bundesliga
2026-02-06,20:30,Union Berlin,1–1,Eintracht Frankfurt,22012,Stadion An der Alten Försterei,Sören Storks,https://fbref.com/en/matches/8aae5cf4/Union-Berlin-Eintracht-Frankfurt-February-6-2026-Bundesliga
2026-02-07,15:30,Freiburg,1–0,Werder Bremen,34700,Europa-Park Stadion,Deniz Aytekin,https://fbref.com/en/matches/d4607ca9/Freiburg-Werder-Bremen-February-7-2026-Bundesliga
2026-02-07,18:30,Gladbach,1–1,Leverkusen,47599,Stadion im Borussia-Park,Christian Dingert,https://fbref.com/en/matches/b577a101/Monchengladbach-Leverkusen-February-7-2026-Bundesliga
2026-02-07,15:30,Heidenheim,0–2,Hamburger SV,15000,Voith-Arena,Daniel Siebert,https://fbref.com/en/matches/8c925078/Heidenheim-Hamburger-SV-February-7-2026-Bundesliga
2026-02-07,15:30,Mainz 05,2–0,Augsburg,31111,Mewa Arena,Patrick Ittrich,https://fbref.com/en/matches/e0e52b04/Mainz-05-Augsburg-February-7-2026-Bundesliga
2026-02-07,15:30,St Pauli,2–1,Stuttgart,29546,Millerntor-Stadion,Benjamin Brand,https://fbref.com/en/matches/82df5762/St-Pauli-Stuttgart-February-7-2026-Bundesliga
2026-02-07,15:30,Wolfsburg,1–2,Dortmund,28917,Volkswagen Arena,Timo Gerach,https://fbref.com/en/matches/e8afbc0e/Wolfsburg-Dortmund-February-7-2026-Bundesliga
2026-02-08,17:30,Bayern Munich,5–1,Hoffenheim,75000,Allianz Arena,Tobias Stieler,https://fbref.com/en/matches/48bce21b/Bayern-Munich-Hoffenheim-February-8-2026-Bundesliga
2026-02-08,15:30,Köln,1–2,RB Leipzig,49000,RheinEnergieSTADION,Frank Willenborg,https://fbref.com/en/matches/7aad3776/Koln-RB-Leipzig-February-8-2026-Bundesliga
2026-02-13,20:30,Dortmund,4–0,Mainz 05,81365,Signal Iduna Park,Tobias Welz,https://fbref.com/en/matches/894008ad/Dortmund-Mainz-05-February-13-2026-Bundesliga
2026-02-14,15:30,Eintracht Frankfurt,3–0,Gladbach,59500,Deutsche Bank Park,Martin Petersen,https://fbref.com/en/matches/f26acadd/Eintracht-Frankfurt-Monchengladbach-February-14-2026-Bundesliga
2026-02-14,15:30,Hamburger SV,3–2,Union Berlin,57000,Volksparkstadion,Florian Badstübner,https://fbref.com/en/matches/ceee76b3/Hamburger-SV-Union-Berlin-February-14-2026-Bundesliga
2026-02-14,15:30,Hoffenheim,3–0,Freiburg,22679,PreZero Arena,Florian Exner,https://fbref.com/en/matches/37f7cd82/Hoffenheim-Freiburg-February-14-2026-Bundesliga
2026-02-14,15:30,Leverkusen,4–0,St Pauli,30210,BayArena,Sven Jablonski,https://fbref.com/en/matches/26ca2b0e/Leverkusen-St-Pauli-February-14-2026-Bundesliga
2026-02-14,18:30,Stuttgart,3–1,Köln,60000,MHPArena,Robert Hartmann,https://fbref.com/en/matches/445d47a5/Stuttgart-Koln-February-14-2026-Bundesliga
2026-02-14,15:30,Werder Bremen,0–3,Bayern Munich,42100,Weserstadion,Bastian Dankert,https://fbref.com/en/matches/74e8641f/Werder-Bremen-Bayern-Munich-February-14-2026-Bundesliga
2026-02-15,15:30,Augsburg,1–0,Heidenheim,30107,WWK Arena,Felix Zwayer,https://fbref.com/en/matches/1e0ad2d3/Augsburg-Heidenheim-February-15-2026-Bundesliga
2026-02-15,17:30,RB Leipzig,2–2,Wolfsburg,35787,Red Bull Arena,Matthias Jöllenbeck,https://fbref.com/en/matches/18f3a645/RB-Leipzig-Wolfsburg-February-15-2026-Bundesliga
2026-02-20,20:40,Mainz 05,1–1,Hamburger SV,33305,Mewa Arena,Robin Braun,https://fbref.com/en/matches/06bf3a10/Mainz-05-Hamburger-SV-February-20-2026-Bundesliga
2026-02-21,15:30,Bayern Munich,3–2,Eintracht Frankfurt,75000,Allianz Arena,Tobias Reichel,https://fbref.com/en/matches/b738ae59/Bayern-Munich-Eintracht-Frankfurt-February-21-2026-Bundesliga
2026-02-21,15:30,Köln,2–2,Hoffenheim,49600,RheinEnergieSTADION,Robert Schröder,https://fbref.com/en/matches/4592852c/Koln-Hoffenheim-February-21-2026-Bundesliga
2026-02-21,18:30,RB Leipzig,2–2,Dortmund,47800,Red Bull Arena,Benjamin Brand,https://fbref.com/en/matches/f72d2be2/RB-Leipzig-Dortmund-February-21-2026-Bundesliga
2026-02-21,15:30,Union Berlin,1–0,Leverkusen,22012,Stadion An der Alten Försterei,Harm Osmers,https://fbref.com/en/matches/0cfa148f/Union-Berlin-Leverkusen-February-21-2026-Bundesliga
2026-02-21,15:30,Wolfsburg,2–3,Augsburg,19631,Volkswagen Arena,Daniel Schlager,https://fbref.com/en/matches/43ca1cd9/Wolfsburg-Augsburg-February-21-2026-Bundesliga
2026-02-22,15:30,Freiburg,2–1,Gladbach,34700,Europa-Park Stadion,Daniel Siebert,https://fbref.com/en/matches/ff23f003/Freiburg-Monchengladbach-February-22-2026-Bundesliga
2026-02-22,19:30,Heidenheim,3–3,Stuttgart,15000,Voith-Arena,Sascha Stegemann,https://fbref.com/en/matches/35871553/Heidenheim-Stuttgart-February-22-2026-Bundesliga
2026-02-22,17:30,St Pauli,2–1,Werder Bremen,29546,Millerntor-Stadion,Sören Storks,https://fbref.com/en/matches/651f6453/St-Pauli-Werder-Bremen-February-22-2026-Bundesliga
2026-02-27,20:30,Augsburg,2–0,Köln,30660,WWK Arena,Tobias Welz,https://fbref.com/en/matches/d2700cf8/Augsburg-Koln-February-27-2026-Bundesliga
2026-02-28,18:30,Dortmund,2–3,Bayern Munich,81365,Signal Iduna Park,Sven Jablonski,https://fbref.com/en/matches/6c019706/Der-Klassiker-Dortmund-Bayern-Munich-February-28-2026-Bundesliga
2026-02-28,15:30,Gladbach,1–0,Union Berlin,52488,Stadion im Borussia-Park,Matthias Jöllenbeck,https://fbref.com/en/matches/cbd11b59/Monchengladbach-Union-Berlin-February-28-2026-Bundesliga
2026-02-28,15:30,Hoffenheim,0–1,St Pauli,27786,PreZero Arena,Deniz Aytekin,https://fbref.com/en/matches/2bbbc519/Hoffenheim-St-Pauli-February-28-2026-Bundesliga
2026-02-28,15:30,Leverkusen,1–1,Mainz 05,30210,BayArena,Tobias Stieler,https://fbref.com/en/matches/1b5d1f9b/Leverkusen-Mainz-05-February-28-2026-Bundesliga
2026-02-28,15:30,Werder Bremen,2–0,Heidenheim,40000,Weserstadion,Florian Badstübner,https://fbref.com/en/matches/87a8b203/Werder-Bremen-Heidenheim-February-28-2026-Bundesliga
2026-03-01,17:30,Eintracht Frankfurt,2–0,Freiburg,59000,Deutsche Bank Park,Christian Dingert,https://fbref.com/en/matches/46f9d386/Eintracht-Frankfurt-Freiburg-March-1-2026-Bundesliga
2026-03-01,19:30,Hamburger SV,1–2,RB Leipzig,57000,Volksparkstadion,Bastian Dankert,https://fbref.com/en/matches/dd7f0052/Hamburger-SV-RB-Leipzig-March-1-2026-Bundesliga
2026-03-01,15:30,Stuttgart,4–0,Wolfsburg,57500,MHPArena,Patrick Ittrich,https://fbref.com/en/matches/128b47aa/Stuttgart-Wolfsburg-March-1-2026-Bundesliga
2026-03-04,20:30,Hamburger SV,0–1,Leverkusen,57000,Volksparkstadion,Sören Storks,https://fbref.com/en/matches/06e9f9ba/Hamburger-SV-Leverkusen-March-4-2026-Bundesliga
2026-03-06,20:30,Bayern Munich,4–1,Gladbach,75000,Allianz Arena,Robert Schröder,https://fbref.com/en/matches/ca3db0b6/Bayern-Munich-Monchengladbach-March-6-2026-Bundesliga
2026-03-07,15:30,Freiburg,3–3,Leverkusen,34100,Europa-Park Stadion,Benjamin Brand,https://fbref.com/en/matches/5d5e3dcf/Freiburg-Leverkusen-March-7-2026-Bundesliga
2026-03-07,15:30,Heidenheim,2–4,Hoffenheim,15000,Voith-Arena,Robert Hartmann,https://fbref.com/en/matches/2aff1fd5/Heidenheim-Hoffenheim-March-7-2026-Bundesliga
2026-03-07,18:30,Köln,1–2,Dortmund,50000,RheinEnergieSTADION,Daniel Siebert,https://fbref.com/en/matches/1c341220/Koln-Dortmund-March-7-2026-Bundesliga
2026-03-07,15:30,Mainz 05,2–2,Stuttgart,33305,Mewa Arena,Matthias Jöllenbeck,https://fbref.com/en/matches/8616e731/Mainz-05-Stuttgart-March-7-2026-Bundesliga
2026-03-07,15:30,RB Leipzig,2–1,Augsburg,41563,Red Bull Arena,Martin Petersen,https://fbref.com/en/matches/f7c3d84a/RB-Leipzig-Augsburg-March-7-2026-Bundesliga
2026-03-07,15:30,Wolfsburg,1–2,Hamburger SV,28917,Volkswagen Arena,Florian Exner,https://fbref.com/en/matches/51d5896e/Wolfsburg-Hamburger-SV-March-7-2026-Bundesliga
2026-03-08,15:30,St Pauli,0–0,Eintracht Frankfurt,29546,Millerntor-Stadion,Felix Zwayer,https://fbref.com/en/matches/e4150790/St-Pauli-Eintracht-Frankfurt-March-8-2026-Bundesliga
2026-03-08,17:30,Union Berlin,1–4,Werder Bremen,22012,Stadion An der Alten Försterei,Timo Gerach,https://fbref.com/en/matches/fbee62a7/Union-Berlin-Werder-Bremen-March-8-2026-Bundesliga
2026-03-13,20:30,Gladbach,2–0,St Pauli,49202,Stadion im Borussia-Park,Daniel Schlager,https://fbref.com/en/matches/92d83a26/Monchengladbach-St-Pauli-March-13-2026-Bundesliga
2026-03-14,15:30,Dortmund,2–0,Augsburg,81365,Signal Iduna Park,Bastian Dankert,https://fbref.com/en/matches/e14fdd69/Dortmund-Augsburg-March-14-2026-Bundesliga
2026-03-14,15:30,Eintracht Frankfurt,1–0,Heidenheim,58700,Deutsche Bank Park,Harm Osmers,https://fbref.com/en/matches/d8ad694b/Eintracht-Frankfurt-Heidenheim-March-14-2026-Bundesliga
2026-03-14,18:30,Hamburger SV,1–1,Köln,57000,Volksparkstadion,Tobias Welz,https://fbref.com/en/matches/fa813926/Hamburger-SV-Koln-March-14-2026-Bundesliga
2026-03-14,15:30,Hoffenheim,1–1,Wolfsburg,26252,PreZero Arena,Tobias Reichel,https://fbref.com/en/matches/1f4c656e/Hoffenheim-Wolfsburg-March-14-2026-Bundesliga
2026-03-14,15:30,Leverkusen,1–1,Bayern Munich,30210,BayArena,Christian Dingert,https://fbref.com/en/matches/180b738c/Leverkusen-Bayern-Munich-March-14-2026-Bundesliga
2026-03-15,17:30,Freiburg,0–1,Union Berlin,33200,Europa-Park Stadion,Sven Jablonski,https://fbref.com/en/matches/9f4b70e5/Freiburg-Union-Berlin-March-15-2026-Bundesliga
2026-03-15,19:30,Stuttgart,1–0,RB Leipzig,57500,MHPArena,Deniz Aytekin,https://fbref.com/en/matches/1ca6249a/Stuttgart-RB-Leipzig-March-15-2026-Bundesliga
2026-03-15,15:30,Werder Bremen,0–2,Mainz 05,41800,Weserstadion,Sascha Stegemann,https://fbref.com/en/matches/1f1b6c2b/Werder-Bremen-Mainz-05-March-15-2026-Bundesliga
2026-03-20,20:30,RB Leipzig,5–0,Hoffenheim,40980,Red Bull Arena,Sven Jablonski,https://fbref.com/en/matches/bf1db516/RB-Leipzig-Hoffenheim-March-20-2026-Bundesliga
2026-03-21,15:30,Bayern Munich,4–0,Union Berlin,75000,Allianz Arena,Patrick Ittrich,https://fbref.com/en/matches/e676af12/Bayern-Munich-Union-Berlin-March-21-2026-Bundesliga
2026-03-21,18:30,Dortmund,3–2,Hamburger SV,81365,Signal Iduna Park,Matthias Jöllenbeck,https://fbref.com/en/matches/6b718dc2/Dortmund-Hamburger-SV-March-21-2026-Bundesliga
2026-03-21,15:30,Heidenheim,3–3,Leverkusen,15000,Voith-Arena,Robin Braun,https://fbref.com/en/matches/af3bba86/Heidenheim-Leverkusen-March-21-2026-Bundesliga
2026-03-21,15:30,Köln,3–3,Gladbach,50000,RheinEnergieSTADION,Sören Storks,https://fbref.com/en/matches/a89b782c/Koln-Monchengladbach-March-21-2026-Bundesliga
2026-03-21,15:30,Wolfsburg,0–1,Werder Bremen,28917,Volkswagen Arena,Benjamin Brand,https://fbref.com/en/matches/f606c264/Wolfsburg-Werder-Bremen-March-21-2026-Bundesliga
2026-03-22,19:30,Augsburg,2–5,Stuttgart,30660,WWK Arena,Felix Zwayer,https://fbref.com/en/matches/0c238550/Augsburg-Stuttgart-March-22-2026-Bundesliga
2026-03-22,15:30,Mainz 05,2–1,Eintracht Frankfurt,33305,Mewa Arena,Tobias Stieler,https://fbref.com/en/matches/baa601e0/Mainz-05-Eintracht-Frankfurt-March-22-2026-Bundesliga
2026-03-22,17:30,St Pauli,1–2,Freiburg,29546,Millerntor-Stadion,Florian Badstübner,https://fbref.com/en/matches/5be85af0/St-Pauli-Freiburg-March-22-2026-Bundesliga
2026-04-04,15:30,Freiburg,2–3,Bayern Munich,34700,Europa-Park Stadion,Daniel Siebert,https://fbref.com/en/matches/721548e3/Freiburg-Bayern-Munich-April-4-2026-Bundesliga
2026-04-04,15:30,Gladbach,2–2,Heidenheim,52129,Stadion im Borussia-Park,Bastian Dankert,https://fbref.com/en/matches/21f35047/Monchengladbach-Heidenheim-April-4-2026-Bundesliga
2026-04-04,15:30,Hamburger SV,1–1,Augsburg,57000,Volksparkstadion,Deniz Aytekin,https://fbref.com/en/matches/08fc0714/Hamburger-SV-Augsburg-April-4-2026-Bundesliga
2026-04-04,15:30,Hoffenheim,1–2,Mainz 05,30150,PreZero Arena,Harm Osmers,https://fbref.com/en/matches/3a7cec87/Hoffenheim-Mainz-05-April-4-2026-Bundesliga
2026-04-04,15:30,Leverkusen,6–3,Wolfsburg,29619,BayArena,Martin Petersen,https://fbref.com/en/matches/a3af3bdd/Leverkusen-Wolfsburg-April-4-2026-Bundesliga
2026-04-04,18:30,Stuttgart,0–2,Dortmund,60000,MHPArena,Robert Schröder,https://fbref.com/en/matches/f9a08e10/Stuttgart-Dortmund-April-4-2026-Bundesliga
2026-04-04,15:30,Werder Bremen,1–2,RB Leipzig,41800,Weserstadion,Robert Hartmann,https://fbref.com/en/matches/0b021c1c/Werder-Bremen-RB-Leipzig-April-4-2026-Bundesliga
2026-04-05,17:30,Eintracht Frankfurt,2–2,Köln,59300,Deutsche Bank Park,Florian Exner,https://fbref.com/en/matches/d7d0a49a/Eintracht-Frankfurt-Koln-April-5-2026-Bundesliga
2026-04-05,15:30,Union Berlin,1–1,St Pauli,22012,Stadion An der Alten Försterei,Tobias Welz,https://fbref.com/en/matches/29d0a559/Union-Berlin-St-Pauli-April-5-2026-Bundesliga
2026-04-10,20:30,Augsburg,2–2,Hoffenheim,28600,WWK Arena,Daniel Schlager,https://fbref.com/en/matches/f3e3307b/Augsburg-Hoffenheim-April-10-2026-Bundesliga
2026-04-11,15:30,Dortmund,0–1,Leverkusen,81365,Signal Iduna Park,Deniz Aytekin,https://fbref.com/en/matches/02ccc700/Dortmund-Leverkusen-April-11-2026-Bundesliga
2026-04-11,15:30,Heidenheim,3–1,Union Berlin,15000,Voith-Arena,Christian Dingert,https://fbref.com/en/matches/c2961d47/Heidenheim-Union-Berlin-April-11-2026-Bundesliga
2026-04-11,15:30,RB Leipzig,1–0,Gladbach,47800,Red Bull Arena,Sascha Stegemann,https://fbref.com/en/matches/f3fbd84a/RB-Leipzig-Monchengladbach-April-11-2026-Bundesliga
2026-04-11,18:30,St Pauli,0–5,Bayern Munich,29546,Millerntor-Stadion,Tobias Stieler,https://fbref.com/en/matches/eb95b3e4/St-Pauli-Bayern-Munich-April-11-2026-Bundesliga
2026-04-11,15:30,Wolfsburg,1–2,Eintracht Frankfurt,26132,Volkswagen Arena,Timo Gerach,https://fbref.com/en/matches/ea4988fd/Wolfsburg-Eintracht-Frankfurt-April-11-2026-Bundesliga
2026-04-12,15:30,Köln,3–1,Werder Bremen,50000,RheinEnergieSTADION,Tobias Reichel,https://fbref.com/en/matches/e2b8a60b/Koln-Werder-Bremen-April-12-2026-Bundesliga
2026-04-12,19:30,Mainz 05,0–1,Freiburg,30000,Mewa Arena,Felix Zwayer,https://fbref.com/en/matches/aea46b41/Mainz-05-Freiburg-April-12-2026-Bundesliga
2026-04-12,17:30,Stuttgart,4–0,Hamburger SV,60000,MHPArena,Sven Jablonski,https://fbref.com/en/matches/33a78af8/Stuttgart-Hamburger-SV-April-12-2026-Bundesliga
2026-04-17,20:30,St Pauli,1–1,Köln,29546,Millerntor-Stadion,Matthias Jöllenbeck,https://fbref.com/en/matches/e8d5d565/St-Pauli-Koln-April-17-2026-Bundesliga
2026-04-18,18:30,Eintracht Frankfurt,1–3,RB Leipzig,58500,Deutsche Bank Park,Bastian Dankert,https://fbref.com/en/matches/349c3dc6/Eintracht-Frankfurt-RB-Leipzig-April-18-2026-Bundesliga
2026-04-18,15:30,Hoffenheim,2–1,Dortmund,30150,PreZero Arena,Daniel Siebert,https://fbref.com/en/matches/cb061c48/Hoffenheim-Dortmund-April-18-2026-Bundesliga
2026-04-18,15:30,Leverkusen,1–2,Augsburg,29282,BayArena,Benjamin Brand,https://fbref.com/en/matches/91c99b46/Leverkusen-Augsburg-April-18-2026-Bundesliga
2026-04-18,15:30,Union Berlin,1–2,Wolfsburg,22012,Stadion An der Alten Försterei,Florian Badstübner,https://fbref.com/en/matches/edb9f6f2/Union-Berlin-Wolfsburg-April-18-2026-Bundesliga
2026-04-18,15:30,Werder Bremen,3–1,Hamburger SV,40000,Weserstadion,Florian Exner,https://fbref.com/en/matches/83b796d6/Werder-Bremen-Hamburger-SV-April-18-2026-Bundesliga
2026-04-19,17:30,Bayern Munich,4–2,Stuttgart,75000,Allianz Arena,Sören Storks,https://fbref.com/en/matches/40b99496/Bayern-Munich-Stuttgart-April-19-2026-Bundesliga
2026-04-19,15:30,Freiburg,2–1,Heidenheim,33800,Europa-Park Stadion,Patrick Ittrich,https://fbref.com/en/matches/cfac82d8/Freiburg-Heidenheim-April-19-2026-Bundesliga
2026-04-19,19:30,Gladbach,1–1,Mainz 05,50245,Stadion im Borussia-Park,Tobias Welz,https://fbref.com/en/matches/35c40901/Monchengladbach-Mainz-05-April-19-2026-Bundesliga
2026-04-24,20:30,RB Leipzig,3–1,Union Berlin,47800,Red Bull Arena,Sven Jablonski,https://fbref.com/en/matches/66412a04/RB-Leipzig-Union-Berlin-April-24-2026-Bundesliga
2026-04-25,15:30,Augsburg,1–1,Eintracht Frankfurt,30660,WWK Arena,Harm Osmers,https://fbref.com/en/matches/ab0bb21b/Augsburg-Eintracht-Frankfurt-April-25-2026-Bundesliga
2026-04-25,18:30,Hamburger SV,1–2,Hoffenheim,57000,Volksparkstadion,Robert Schröder,https://fbref.com/en/matches/2ad35573/Hamburger-SV-Hoffenheim-April-25-2026-Bundesliga
2026-04-25,15:30,Heidenheim,2–0,St Pauli,15000,Voith-Arena,Felix Zwayer,https://fbref.com/en/matches/fbf236d6/Heidenheim-St-Pauli-April-25-2026-Bundesliga
2026-04-25,15:30,Köln,1–2,Leverkusen,50000,RheinEnergieSTADION,Robert Hartmann,https://fbref.com/en/matches/b2b45dd2/Koln-Leverkusen-April-25-2026-Bundesliga
2026-04-25,15:30,Mainz 05,3–4,Bayern Munich,33305,Mewa Arena,Martin Petersen,https://fbref.com/en/matches/81b29be2/Mainz-05-Bayern-Munich-April-25-2026-Bundesliga
2026-04-25,15:30,Wolfsburg,0–0,Gladbach,27947,Volkswagen Arena,Tobias Stieler,https://fbref.com/en/matches/47d17f33/Wolfsburg-Monchengladbach-April-25-2026-Bundesliga
2026-04-26,17:30,Dortmund,4–0,Freiburg,81365,Signal Iduna Park,Robin Braun,https://fbref.com/en/matches/e223c649/Dortmund-Freiburg-April-26-2026-Bundesliga
2026-04-26,15:30,Stuttgart,1–1,Werder Bremen,60000,MHPArena,Christian Dingert,https://fbref.com/en/matches/eea3f172/Stuttgart-Werder-Bremen-April-26-2026-Bundesliga
