date,time,home_team,score,away_team,attendance,venue,referee,match_report
2025-03-30,17:15,Le Havre,3–2,Nantes,20436,Stade Océane,Eric Wattellier,https://fbref.com/en/matches/a48ef3f0/Le-Havre-Nantes-March-30-2025-Ligue-1
2025-03-30,20:45,Lille,1–0,Lens,48197,Decathlon Arena - Stade Pierre-Mauroy,Mathieu Vernice,https://fbref.com/en/matches/64b7845b/Lille-Lens-March-30-2025-Ligue-1
2025-03-30,15:00,Toulouse,2–4,Brest,24418,Stadium de Toulouse,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/b33c5901/Toulouse-Brest-March-30-2025-Ligue-1
2025-04-04,20:45,Nice,1–2,Nantes,20585,Allianz Riviera,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/3b3118ec/Nice-Nantes-April-4-2025-Ligue-1
2025-04-05,19:00,Brest,2–1,Monaco,14713,Stade Francis-Le Blé,Thomas Léonard,https://fbref.com/en/matches/3b8a372d/Brest-Monaco-April-5-2025-Ligue-1
2025-04-05,21:05,Lyon,2–1,Lille,53771,Groupama Stadium,Eric Wattellier,https://fbref.com/en/matches/4fbb8dea/Lyon-Lille-April-5-2025-Ligue-1
2025-04-05,17:00,Paris Saint-Germain,1–0,Angers,47736,Parc des Princes,Marc Bollengier,https://fbref.com/en/matches/85f4be0a/Paris-Saint-Germain-Angers-April-5-2025-Ligue-1
2025-04-06,15:00,Lens,1–0,Saint-Étienne,38223,Stade Bollaert-Delelis,Romain Lissorgue,https://fbref.com/en/matches/859cd779/Lens-Saint-Etienne-April-6-2025-Ligue-1
2025-04-06,20:45,Marseille,3–2,Toulouse,64320,Orange Vélodrome,Jérémie Pignard,https://fbref.com/en/matches/37a1d2be/Marseille-Toulouse-April-6-2025-Ligue-1
2025-04-06,17:15,Montpellier,0–2,Le Havre,10146,Stade de la Mosson-Mondial 98,Benoît Bastien,https://fbref.com/en/matches/0f9ee6ec/Montpellier-Le-Havre-April-6-2025-Ligue-1
2025-04-06,17:15,Reims,0–1,Strasbourg,16254,Stade Auguste-Delaune,Clément Turpin,https://fbref.com/en/matches/44834f60/Reims-Strasbourg-April-6-2025-Ligue-1
2025-04-06,17:15,Rennes,0–1,Auxerre,38268,Roazhon Park,Florent Batta,https://fbref.com/en/matches/cd76c50c/Rennes-Auxerre-April-6-2025-Ligue-1
2025-04-11,20:45,Lens,0–2,Reims,38157,Stade Bollaert-Delelis,François Letexier,https://fbref.com/en/matches/1fafebba/Lens-Reims-April-11-2025-Ligue-1
2025-04-12,17:00,Monaco,3–0,Marseille,13232,Stade Louis II,Benoît Bastien,https://fbref.com/en/matches/b1f79298/Monaco-Marseille-April-12-2025-Ligue-1
2025-04-12,21:05,Strasbourg,2–2,Nice,19210,Stade de la Meinau,Jérémie Pignard,https://fbref.com/en/matches/55275978/Strasbourg-Nice-April-12-2025-Ligue-1
2025-04-12,19:00,Toulouse,1–2,Lille,26036,Stadium de Toulouse,Jérôme Brisard,https://fbref.com/en/matches/0a9272f4/Toulouse-Lille-April-12-2025-Ligue-1
2025-04-13,17:15,Angers,2–0,Montpellier,12547,Stade Raymond Kopa,Benoît Millot,https://fbref.com/en/matches/47a1a48a/Angers-Montpellier-April-13-2025-Ligue-1
2025-04-13,20:45,Auxerre,1–3,Lyon,17511,Stade de l'Abbé Deschamps,Stéphanie Frappart,https://fbref.com/en/matches/bef8bbc1/Auxerre-Lyon-April-13-2025-Ligue-1
2025-04-13,17:15,Le Havre,1–5,Rennes,21582,Stade Océane,Willy Delajod,https://fbref.com/en/matches/9c967c61/Le-Havre-Rennes-April-13-2025-Ligue-1
2025-04-13,15:00,Saint-Étienne,3–3,Brest,32834,Stade Geoffroy-Guichard,Abdelatif Kherradji,https://fbref.com/en/matches/8a453c4e/Saint-Etienne-Brest-April-13-2025-Ligue-1
2025-04-18,20:45,Rennes,2–1,Nantes,27880,Roazhon Park,Abdelatif Kherradji,https://fbref.com/en/matches/6dc7499b/Rennes-Nantes-April-18-2025-Ligue-1
2025-04-19,21:05,Marseille,5–1,Montpellier,66312,Orange Vélodrome,Jérôme Brisard,https://fbref.com/en/matches/5a01308b/Marseille-Montpellier-April-19-2025-Ligue-1
2025-04-19,19:00,Monaco,0–0,Strasbourg,12825,Stade Louis II,Eric Wattellier,https://fbref.com/en/matches/bdddd15d/Monaco-Strasbourg-April-19-2025-Ligue-1
